scenario,clock,h,slice,group,n_probability,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,n_benefit,mean_actual_bps,mean_predicted_bps,mae,rmse,bias,spearman,baseline_mae,baseline_rmse,mae_delta,rmse_delta,flag_high_ece,flag_low_auc,flag_small_n,flag_brier_worse_point,flag_benefit_worse_point
calendar_assumed_replay,13:45,3,currency_year,TJS:2025,365,0.3589041095890411,0.37074406609505284,0.20396350975975075,0.5877036714033358,0.06892114972596135,0.23125878811521114,0.6554006082761377,0.03285258882032416,-0.02729527835546039,-0.06769693687280187,0.6975924838520259,0.5601026606236557,365,-8.64711018330775,0.7743111770388956,95.14587887672927,122.92362250080137,9.421421360346645,0.32515187266795154,99.64373502672139,128.93465778969895,-4.497856149992117,-6.011035288897574,False,False,False,False,False
calendar_assumed_replay,13:45,3,currency_year,TJS:2026,240,0.3875,0.37288011452757236,0.1782003660268311,0.5287679237203669,0.06210868727322119,0.24108145923758,0.6758783931951129,0.06199852776900189,-0.06288109321074892,-0.14711046947474604,0.7853119742520664,0.7325219959547843,240,7.670089891476952,-0.4251321726862441,85.0385545668921,106.0766629252702,-8.0952220641632,0.3955220057660826,95.6740025611821,117.86872632460742,-10.635447994290004,-11.792063399337223,False,False,False,False,False
calendar_assumed_replay,13:45,3,currency_year,UZS:2024,357,0.37254901960784315,0.4100079694816921,0.22517335474307257,0.637102348295978,0.0673756556620457,0.23592595029546246,0.6651264686200966,0.04726432158564303,-0.010752595552389888,-0.028024120324118607,0.6451396348012889,0.5043643093611452,357,6.183332402521299,10.709915344155549,80.1808307027826,117.853635777633,4.526582941634249,0.22027903163698123,84.25497130398846,121.97098568144565,-4.074140601205855,-4.117349903812652,False,False,False,False,False
calendar_assumed_replay,13:45,3,currency_year,UZS:2025,365,0.30684931506849317,0.3504555766932793,0.17981762771471768,0.5313065324940183,0.08163898695822039,0.21308290035927246,0.6174529181136087,0.019202205700223796,-0.03326527264455478,-0.08614638561959043,0.7519233483907397,0.5569207653004665,365,-14.21514564331623,-2.32350849319131,94.89071406887459,123.7121912495716,11.891637150124918,0.3635764123662227,99.67694497761069,130.771470481231,-4.786230908736101,-7.059279231659403,True,False,False,False,False
calendar_assumed_replay,13:45,3,currency_year,UZS:2026,240,0.4083333333333333,0.3444260957478736,0.1939766246649393,0.5663315757825719,0.06785377816115251,0.2483400319435006,0.6910298864219316,0.0828318611023352,-0.05436340727856129,-0.12469831063935977,0.7609586087956309,0.7014905072545533,240,11.1816878304304,-2.339261094363926,91.63699291208198,116.24330875796296,-13.520948924794327,0.3695755039746203,100.83585597264519,127.13730091333913,-9.198863060563212,-10.893992155376168,False,False,False,False,False
calendar_assumed_replay,14:45,3,ALL,ALL,4810,0.35550935550935553,0.37203678219819947,0.19776919916122931,0.5733212805484131,0.04242497277517178,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.03224290715079553,-0.07946511905320719,0.7193324844368987,0.575460263145587,4810,-0.6783417112467323,2.7281422988025326,85.5436065757014,117.21174821109581,3.4064840100492653,0.34186375543326075,91.97199345411623,124.41646813437511,-6.428386878414827,-7.204719923279299,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency,AMD,962,0.3731808731808732,0.3820831114076697,0.19986069055598182,0.5770497986360673,0.08108064935105541,0.2361636588478475,0.665626129393136,0.04755114801460841,-0.03630296829186569,-0.08857633075706872,0.7233539821782452,0.5891107137636575,962,1.806550949355731,3.6571389089342716,81.63506172622525,112.96628209297765,1.8505879595785408,0.3701023876219311,88.91455325993067,120.63305010766177,-7.279491533705425,-7.6667680146841235,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency,KGS,962,0.36174636174636177,0.3782146002566002,0.19712685017917664,0.5706169690165187,0.059908823668837735,0.23222878446506143,0.6574217685337307,0.036116636580097006,-0.03510193428588479,-0.08680479951721198,0.7253102886667416,0.5826559174504344,962,-1.0448554581478886,2.412161392405514,79.86726366912985,109.65565069916047,3.457016850553405,0.3681308868175416,86.94889815405116,117.59351534094466,-7.0816344849213095,-7.937864641784188,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency,KZT,962,0.30457380457380456,0.33842945855559253,0.19042740785416265,0.5596682834191179,0.044664633587954916,0.21224768895623386,0.6157015079762499,0.021055920592460198,-0.02182028110207121,-0.056033224557132,0.6968502731905906,0.5166673399804113,962,-5.832241812703847,1.2281840971841484,91.99456824974412,126.94529068981515,7.0604259098879965,0.30483579493478835,97.17213162365988,132.96019421990914,-5.17756337391576,-6.014903530093989,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency,TJS,962,0.3814968814968815,0.3899949099408571,0.20272293692150922,0.5841444154166673,0.03679190075178337,0.23906444237512411,0.6716819297867883,0.05586715633061673,-0.03634150545361489,-0.08753751437012103,0.713697250017173,0.6055744609116405,962,1.9880616870991645,3.9140031471600985,86.06017205154781,116.45827707398946,1.9259414600609348,0.33719064998767917,92.58143713752722,123.67857074968722,-6.521265085979408,-7.220293675697761,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency,UZS,962,0.35654885654885654,0.3714618308302778,0.19870811029531624,0.575126936253694,0.048068502089924615,0.23035595691585725,0.6535006623181968,0.03091913138259178,-0.031647846620541015,-0.07837372606450277,0.7177781336397933,0.5715636562149989,962,-0.30922392183682096,2.429223948328629,88.16096718185996,119.28784450218032,2.738447870165452,0.3331429387572746,94.24294709541228,126.65669337607038,-6.081979913552317,-7.368848873890059,False,False,False,False,False
calendar_assumed_replay,14:45,3,year,2024,1785,0.38095238095238093,0.4092503394199741,0.22005767924259487,0.6236113174437757,0.05505500329920838,0.23888732644422722,0.6713144513986793,0.05566768293018082,-0.018829647201632355,-0.047703133954903554,0.6642241149853607,0.5290932270689738,1785,6.860104420922477,9.985475412599264,81.04051095790932,120.27261888765979,3.1253709916767853,0.23649633821272412,85.91548365633457,124.64081700798212,-4.874972698425253,-4.368198120322333,False,False,False,False,False
calendar_assumed_replay,14:45,3,year,2025,1825,0.2947945205479452,0.35087768720315354,0.18036259267797183,0.5338181954385568,0.06582019234887634,0.20888986251656724,0.6087017207844148,0.03125700022077177,-0.02852726983859541,-0.07488352534585796,0.7348564281649783,0.5381542937228362,1825,-16.833424503350983,-1.445864507915613,88.25919022677088,117.4514000261656,15.38755999543537,0.37423224631684615,93.30338532995094,124.3993699797473,-5.0441951031800585,-6.947969953581705,False,False,False,False,False
calendar_assumed_replay,14:45,3,year,2026,1200,0.41,0.34886107280244205,0.19108763240015209,0.5585924592711339,0.0820899688099773,0.2489336288042989,0.6922713715879952,0.08449852776900185,-0.05784599640414681,-0.13367891231686135,0.7710701736254651,0.7115146649438646,1200,12.677408080143442,-1.7191720227529246,88.11201117116562,112.12398980443261,-14.396580102896365,0.39257742183241257,98.95622663381788,124.10806773154897,-10.844215462652258,-11.98407792711636,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,AMD:2024,357,0.4005602240896359,0.42478237823844184,0.2232389321942448,0.6310911496631247,0.10860312688256117,0.24569645400443005,0.6855235891425635,0.07527552606743576,-0.02245752181018526,-0.054432439479438766,0.6610025488530162,0.5444900818925686,357,10.651836938993824,11.13579286124705,80.70513750210932,121.0279106123323,0.483955922253224,0.2439157119418436,86.51899002539966,125.8130640429016,-5.813852523290336,-4.785153430569295,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,AMD:2025,365,0.2958904109589041,0.3576021359151773,0.17767595074432632,0.5278703523461944,0.09261237681161705,0.20923740005989488,0.6094207987812275,0.030161109809812847,-0.03156144931556856,-0.08155044643503306,0.7501621271076524,0.5630743009252621,365,-16.95538595285439,-1.1417392097554673,81.38737198359041,109.80767631320707,15.813646743098914,0.4171045725394509,86.81599740110725,117.15755390529621,-5.428625417516841,-7.349877592089143,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,AMD:2026,240,0.45,0.35579943555839494,0.19882484791595842,0.5714570302158347,0.13344369535041437,0.262933977959109,0.7215075983214732,0.12449852776900189,-0.06410913004315058,-0.15005056810563844,0.7737093153759821,0.7268529872084718,240,17.182967078546945,-0.16906503962367267,83.39501882652151,105.00257774278785,-17.352032118170623,0.42320882968083123,95.66950727325614,117.94183637554295,-12.274488446734637,-12.939258632755099,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,KGS:2024,357,0.40896358543417366,0.4210951604626303,0.22447047016850416,0.6329981404611952,0.0820757416109544,0.24874557462811892,0.6919112414867727,0.08367888741197355,-0.024275104459614755,-0.05891310102557756,0.6618191261442575,0.5520884479603978,357,11.188314189860115,9.451269742261765,76.2502907413153,112.204159868246,-1.7370444475983502,0.24999906624309506,81.19675314293622,117.20130316736866,-4.94646240162092,-4.997143299122669,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,KGS:2025,365,0.27945205479452057,0.3564461792172892,0.17404105300616807,0.5188768500407758,0.11272869518496215,0.2035223338481146,0.5974934797192334,0.0465994659741964,-0.02948128084194654,-0.07861662967845762,0.7491239841944382,0.5382374771842625,365,-20.9889470194011,-2.4418607166720285,80.8334900159858,109.3762319763604,18.547086302729067,0.39386628274462515,86.61487974330595,116.9452772805636,-5.781389727320146,-7.5690453042032,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,KGS:2026,240,0.4166666666666667,0.34753590728074896,0.1915628653123358,0.5565130741015047,0.10565125066269782,0.25131778607745336,0.6972596167547949,0.09116519443566856,-0.05975492076511757,-0.14074654265329012,0.7678928571428572,0.7088559745578034,240,11.089943939846128,-0.6763536537835593,83.7780416634106,106.19034410874838,-11.76629759362969,0.4240323204499451,96.01320019109305,119.1488174805711,-12.235158527682444,-12.95847337182272,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,KZT:2024,357,0.32212885154061627,0.3716671426113758,0.21154187826917398,0.6032694615660046,0.09905853590049872,0.21837961775867604,0.6285040107768118,0.003155846481583846,-0.006837739489502059,-0.025234549210807256,0.647592526051024,0.45802822490939304,357,-2.7646672697383607,9.299436380805508,90.30364632346402,132.63436704480995,12.064103650543867,0.21061412166832635,94.32485891617154,135.47089827263017,-4.0212125927075135,-2.836531227820217,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,KZT:2025,365,0.2328767123287671,0.31817726976734956,0.16459407172920387,0.5012588823405755,0.08681910395375476,0.1873478902003431,0.5637407990318666,0.09317480843994985,-0.02275381847113922,-0.062481916691291106,0.7079411764705882,0.4886830222814583,365,-23.36053371787543,-2.437023841108884,89.29136278546845,121.04918074015309,20.923509876766552,0.36063515106293914,93.76536950100949,127.47000615956584,-4.474006715541037,-6.4208254194127505,True,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,KZT:2026,240,0.3875,0.3197886073047344,0.19830783180187478,0.5836424950659073,0.07201031963084562,0.24099488880385167,0.6756813632466636,0.06199852776900189,-0.04268705700197689,-0.09203886818075635,0.7402530904835053,0.6917058206243938,240,16.262351660416776,-5.203633268548637,98.62093959200494,127.05188017587547,-21.465984928965415,0.3441371413494809,106.58856717091291,137.29681342524225,-7.967627578907965,-10.244933249366781,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,TJS:2024,357,0.4005602240896359,0.41939500622498765,0.21847592509720107,0.6201479338112452,0.06724357142527994,0.2456890355344485,0.6855069469671512,0.07527552606743576,-0.027213110437247445,-0.06535901315590598,0.6757401477027645,0.5695914556476319,357,9.04170584297551,9.87379649332153,78.01997519688388,116.90866311490623,0.8320906503460238,0.23840424267404317,83.28184489317694,121.99306597998503,-5.261869696293061,-5.0844028650788005,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,TJS:2025,365,0.3589041095890411,0.3712260774843978,0.20435317471177572,0.5878696920460795,0.061167949648147854,0.23125878811521114,0.6554006082761377,0.03285258882032416,-0.02690561340343542,-0.06753091623005814,0.6943139557643374,0.5627295432756337,365,-8.64711018330775,0.8568833198086057,95.1466458610401,122.76932521255928,9.50399350311636,0.33029518350109693,99.64373502672139,128.93465778969895,-4.497089165681288,-6.165332577139665,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,TJS:2026,240,0.3875,0.37480653274574494,0.17681104703747058,0.5249236569308345,0.07354352216779173,0.24108145923758,0.6758783931951129,0.06199852776900189,-0.06427041220010943,-0.15095473626427836,0.7834832857874333,0.7387050433199407,240,7.670089891476952,-0.30181971782463324,84.20095262092427,105.40430370207197,-7.9719096093015915,0.4035597641841078,95.6740025611821,117.86872632460742,-11.473049940257837,-12.464422622535452,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,UZS:2024,357,0.37254901960784315,0.40931200956243485,0.22256119048385054,0.6305499017173093,0.06743779229219375,0.23592595029546246,0.6651264686200966,0.04726432158564303,-0.01336475981161192,-0.03457656690278732,0.6536150644468313,0.5146887604678941,357,6.183332402521299,10.167081585360462,79.92350502577408,117.60303907154648,3.9837491828391607,0.23651189044032056,84.25497130398846,121.97098568144565,-4.3314662782143785,-4.367946609899178,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,UZS:2025,365,0.30684931506849317,0.3509367736315538,0.18114871319838513,0.533215200419159,0.07785685284155512,0.21308290035927246,0.6174529181136087,0.019202205700223796,-0.031934187160887334,-0.08423771769444965,0.7438241106719368,0.551706026168773,365,-14.21514564331623,-2.0655820918502883,94.63708048776964,123.40202417654993,12.149563551465938,0.37529791632362663,99.67694497761069,130.771470481231,-5.039864489841051,-7.369446304681077,False,False,False,False,False
calendar_assumed_replay,14:45,3,currency_year,UZS:2026,240,0.4083333333333333,0.34637488112258696,0.18993156993312077,0.5564260400415886,0.08362018375558132,0.2483400319435006,0.6910298864219316,0.0828318611023352,-0.05840846201037983,-0.13460384638034306,0.7732106927277953,0.7165591732219355,240,11.1816878304304,-2.2449884339841213,90.56510315296683,115.34629356253414,-13.426676264414523,0.39327965086988825,100.83585597264519,127.13730091333913,-10.270752819678364,-11.791007350804989,True,False,False,False,False
calendar_assumed_replay,15:10,3,ALL,ALL,4810,0.35550935550935553,0.3721119027370871,0.19720748713538538,0.5718913174066842,0.043769303528166485,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.03280461917663946,-0.08089508219493613,0.7213964346349746,0.577477164736849,4810,-0.6783417112467323,2.7259199745286393,85.4057637236226,117.09667257305918,3.4042616857753747,0.3457648940679647,91.97199345411623,124.41646813437511,-6.566229730493632,-7.319795561315928,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency,AMD,962,0.3731808731808732,0.3821526913421012,0.19937102752165192,0.5758026670371047,0.08141153062939552,0.2361636588478475,0.665626129393136,0.04755114801460841,-0.03679263132619559,-0.08982346235603134,0.7249199684031099,0.5916607764281513,962,1.806550949355731,3.6501896928058666,81.48236710325843,112.85332541179932,1.8436387434501347,0.37248723184897053,88.91455325993067,120.63305010766177,-7.432186156672245,-7.7797246958624555,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency,KGS,962,0.36174636174636177,0.37827834655346554,0.19643166777162432,0.5688840410517444,0.05990609379795329,0.23222878446506143,0.6574217685337307,0.036116636580097006,-0.0357971166934371,-0.0885377274819863,0.7280340896327081,0.5848520758847812,962,-1.0448554581478886,2.3985904591236733,79.69997346580736,109.53878756745961,3.443445917271565,0.37273970137773854,86.94889815405116,117.59351534094466,-7.248924688243804,-8.054727773485055,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency,KZT,962,0.30457380457380456,0.3385238271186694,0.1902445557442572,0.55914350544373,0.046149758159570405,0.21224768895623386,0.6157015079762499,0.021055920592460198,-0.022003133211976666,-0.05655800253251986,0.6977456036976385,0.51766796141935,962,-5.832241812703847,1.2646543103723435,91.93589558632046,126.83499098765598,7.096896123076191,0.3086972133869886,97.17213162365988,132.96019421990914,-5.236236037339424,-6.125203232253156,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency,TJS,962,0.3814968814968815,0.3900649770949293,0.20192967220868407,0.5820498937902945,0.03702054028793293,0.23906444237512411,0.6716819297867883,0.05586715633061673,-0.03713477016644004,-0.08963203599649383,0.7162228379090056,0.607772443573862,962,1.9880616870991645,3.8884517222792203,85.8992076396414,116.35592476636911,1.9003900351800571,0.34112392904176503,92.58143713752722,123.67857074968722,-6.682229497885814,-7.322645983318111,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency,UZS,962,0.35654885654885654,0.3715396715762702,0.19806051243070927,0.5735764797105474,0.04842162758689964,0.23035595691585725,0.6535006623181968,0.03091913138259178,-0.032295444485147984,-0.07992418260764944,0.7203921494746064,0.5740757678325723,962,-0.30922392183682096,2.4277136880620924,88.01137482308538,119.15417925144261,2.736937609898913,0.3376127113459866,94.24294709541228,126.65669337607038,-6.2315722723269005,-7.502514124627766,False,False,False,False,False
calendar_assumed_replay,15:10,3,year,2024,1785,0.38095238095238093,0.4095253656011073,0.21931113121262327,0.6217510238139524,0.0568295127741777,0.23888732644422722,0.6713144513986793,0.05566768293018082,-0.01957619523160395,-0.04956342758472687,0.6670009315943572,0.5312083299518898,1785,6.860104420922477,9.941099119593193,80.93847486558317,120.21494141664486,3.080994698670715,0.23812248382601514,85.91548365633457,124.64081700798212,-4.977008790751398,-4.42587559133726,False,False,False,False,False
calendar_assumed_replay,15:10,3,year,2025,1825,0.2947945205479452,0.35000480990255056,0.1802490184010729,0.5333092084727966,0.0676880034763591,0.20888986251656724,0.6087017207844148,0.03125700022077177,-0.028640844115494335,-0.07539251231161814,0.7358507869660286,0.5400567829993805,1825,-16.833424503350983,-1.5278747618385318,88.21533096834402,117.36781396805716,15.305549741512444,0.376561110507639,93.30338532995094,124.3993699797473,-5.088054361606922,-7.031556011690142,False,False,False,False,False
calendar_assumed_replay,15:10,3,year,2026,1200,0.41,0.35008058041271484,0.19011932110392749,0.5564019614628264,0.08258731260533655,0.2489336288042989,0.6922713715879952,0.08449852776900185,-0.05881430770037141,-0.13586941012516884,0.7743112971383951,0.7138574186733002,1200,12.677408080143442,-1.5373461755298097,87.77797238194245,111.86686125536137,-14.214754255673254,0.3976512027771253,98.95622663381788,124.10806773154897,-11.17825425187543,-12.2412064761876,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,AMD:2024,357,0.4005602240896359,0.42506268923665275,0.2223375700950014,0.6287850913165731,0.10952232656164713,0.24569645400443005,0.6855235891425635,0.07527552606743576,-0.02335888390942864,-0.056738497825990386,0.6642703091301223,0.5479454554590877,357,10.651836938993824,11.086333379536176,80.59586535326711,120.9833222356058,0.43449644054235326,0.2444942098919626,86.51899002539966,125.8130640429016,-5.923124672132545,-4.829741807295804,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,AMD:2025,365,0.2958904109589041,0.3567128757158317,0.17803452753148397,0.5284521696617782,0.0919852658518565,0.20923740005989488,0.6094207987812275,0.030161109809812847,-0.03120287252841092,-0.08096862911944924,0.7482526300619685,0.5636916936814856,365,-16.95538595285439,-1.2147301619987783,81.32126986693389,109.71924281177853,15.740655790855605,0.41561674803966564,86.81599740110725,117.15755390529621,-5.494727534173364,-7.438311093517683,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,AMD:2026,240,0.45,0.3570137890722405,0.1976575558455084,0.5690035256797048,0.13645306581357666,0.262933977959109,0.7215075983214732,0.12449852776900189,-0.0652764221136006,-0.15250407264176835,0.7779180695847362,0.7279620279221062,240,17.182967078546945,-0.012341762023402699,83.04604050328076,104.73239054586446,-17.195308840570352,0.4269311126382561,95.66950727325614,117.94183637554295,-12.62346676997538,-13.209445829678486,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,KGS:2024,357,0.40896358543417366,0.4213657495035457,0.22361658179295096,0.6307788024900101,0.08233093983713294,0.24874557462811892,0.6919112414867727,0.08367888741197355,-0.02512899283516795,-0.061132438996762684,0.6643673310394079,0.553866335036022,357,11.188314189860115,9.408117133344147,76.1158834221234,112.15079055810565,-1.7801970565159682,0.2509849198599645,81.19675314293622,117.20130316736866,-5.080869720812814,-5.050512609263009,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,KGS:2025,365,0.27945205479452057,0.3555487782577948,0.17380952368318955,0.518110055534624,0.11485902855143452,0.2035223338481146,0.5974934797192334,0.0465994659741964,-0.029712810164925052,-0.07938342418460942,0.7514165361962275,0.5402785015332433,365,-20.9889470194011,-2.5218456283832094,80.75214851051622,109.27833130226226,18.46710139101789,0.39612424320514067,86.61487974330595,116.9452772805636,-5.862731232789727,-7.666945978301342,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,KGS:2026,240,0.4166666666666667,0.34875371978155395,0.19039861896606222,0.5540343530529446,0.1059212239106701,0.25131778607745336,0.6972596167547949,0.09116519443566856,-0.06091916711139114,-0.1432252637018503,0.7711785714285715,0.7089087997310758,240,11.089943939846128,-0.544917252362559,83.4311245252925,105.94375473265171,-11.634861192208689,0.42815064663743124,96.01320019109305,119.1488174805711,-12.582075665800545,-13.205062747919385,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,KZT:2024,357,0.32212885154061627,0.37193110356333475,0.21125231585871487,0.6026855304882837,0.0931040549170802,0.21837961775867604,0.6285040107768118,0.003155846481583846,-0.007127301899961164,-0.02581848028852818,0.6497484728710026,0.45944383316606907,357,-2.7646672697383607,9.280838538640598,90.25940824119735,132.57157205349952,12.045505808378959,0.21616817811946887,94.32485891617154,135.47089827263017,-4.065450674974187,-2.899326219130643,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,KZT:2025,365,0.2328767123287671,0.31735337627060206,0.1643716295150778,0.500470310745969,0.0863094371962913,0.1873478902003431,0.5637407990318666,0.09317480843994985,-0.022976260685265287,-0.06327048828589754,0.7086134453781512,0.4902408415423147,365,-23.36053371787543,-2.49261383238326,89.34816424531003,120.98678116486353,20.86791988549217,0.36098471807627414,93.76536950100949,127.47000615956584,-4.417205255699457,-6.4832249947023115,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,KZT:2026,240,0.3875,0.3210272307386653,0.19834392121421188,0.5836068934594678,0.07121180306660707,0.24099488880385167,0.6756813632466636,0.06199852776900189,-0.04265096758963979,-0.0920744697871958,0.7381683856338234,0.6880179305456583,240,16.262351660416776,-4.94524109540254,98.36517859331113,126.79795237266998,-21.207592755819313,0.3481045523854239,106.58856717091291,137.29681342524225,-8.223388577601781,-10.498861052572266,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,TJS:2024,357,0.4005602240896359,0.4196758270761589,0.2175360949149856,0.6177049821795013,0.07136360396585716,0.2456890355344485,0.6855069469671512,0.07527552606743576,-0.028152940619462913,-0.06780196478764988,0.6787301483563166,0.5712860798193371,357,9.04170584297551,9.816277218295783,77.8794411762179,116.83609827227157,0.774571375320278,0.2398678133910109,83.28184489317694,121.99306597998503,-5.402403716959043,-5.156967707713463,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,TJS:2025,365,0.3589041095890411,0.37034392307236996,0.20403398642774415,0.5868948242894252,0.06489417192461887,0.23125878811521114,0.6554006082761377,0.03285258882032416,-0.027224801687466993,-0.06850578398671248,0.6968095517713839,0.564883783344856,365,-8.64711018330775,0.736372734869346,95.08560112890291,122.70652455075917,9.383482918177096,0.3351841738178174,99.64373502672139,128.93465778969895,-4.558133897818479,-6.228133238939776,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,TJS:2026,240,0.3875,0.376011274073826,0.17551480722490662,0.5216446180105877,0.06454150538310391,0.24108145923758,0.6758783931951129,0.06199852776900189,-0.0655666520126734,-0.1542337751845252,0.7880550069490162,0.7405447700943802,240,7.670089891476952,-0.13540190969289795,83.85763682239862,105.18188091849817,-7.805491801169853,0.4084745385412984,95.6740025611821,117.86872632460742,-11.816365738783489,-12.686845406109256,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,UZS:2024,357,0.37254901960784315,0.4095914586258443,0.2218130934014636,0.6288007125953943,0.06723776932823848,0.23592595029546246,0.6651264686200966,0.04726432158564303,-0.014112856893998854,-0.03632575602470234,0.6565520945220192,0.5168353136713426,357,6.183332402521299,10.113929328149258,79.84177613511011,117.54786701952595,3.930596925627956,0.23730173720714973,84.25497130398846,121.97098568144565,-4.413195168878346,-4.423118661919702,False,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,UZS:2025,365,0.30684931506849317,0.3500650961961543,0.1809954248478692,0.5326186821321867,0.08141574106862713,0.21308290035927246,0.6174529181136087,0.019202205700223796,-0.03208747551140326,-0.08483423598142203,0.7456768774703556,0.5550031460938707,365,-14.21514564331623,-2.146556921296757,94.56947109005701,123.29339178903602,12.068588722019474,0.3792948056848722,99.67694497761069,130.771470481231,-5.107473887553681,-7.478078692194984,True,False,False,False,False
calendar_assumed_replay,15:10,3,currency_year,UZS:2026,240,0.4083333333333333,0.3475968883972885,0.1886817022689483,0.553720417111427,0.08433304104007822,0.2483400319435006,0.6910298864219316,0.0828318611023352,-0.05965832967455231,-0.13730946931050458,0.7784564530037367,0.7205990670360372,240,11.1816878304304,-2.0488288581676484,90.1898814654293,115.05247341918647,-13.230516688598051,0.4004764716804709,100.83585597264519,127.13730091333913,-10.645974507215897,-12.084827494152663,True,False,False,False,False
calendar_assumed_replay,15:25,3,ALL,ALL,4810,0.35550935550935553,0.3719989386149724,0.1971002543384373,0.57140727540739,0.045028809473585785,0.23001210631202484,0.6527863996016203,0.029879630343090824,-0.032911851973587536,-0.08137912419423032,0.7215562158083381,0.5778483835729724,4810,-0.6783417112467323,2.6968633845003636,85.28838297771966,117.0006287281282,3.375205095747095,0.3492069725163704,91.97199345411623,124.41646813437511,-6.6836104763965665,-7.415839406246903,False,False,False,False,False
calendar_assumed_replay,15:25,3,currency,AMD,962,0.3731808731808732,0.3820264447020309,0.19901737322906582,0.5747240217956905,0.08631161295400425,0.2361636588478475,0.665626129393136,0.04755114801460841,-0.037146285618781694,-0.09090210759744555,0.7259870563616457,0.5925147747062749,962,1.806550949355731,3.616366097662125,81.33054780991047,112.74162458257317,1.809815148306395,0.3769011907707272,88.91455325993067,120.63305010766177,-7.5840054500202,-7.891425525088607,True,False,False,False,False
calendar_assumed_replay,15:25,3,currency,KGS,962,0.36174636174636177,0.3781559683355169,0.1963688021313121,0.5684565472852804,0.060008462362394904,0.23222878446506143,0.6574217685337307,0.036116636580097006,-0.03585998233374932,-0.0889652212484503,0.7278258265004306,0.5851177602819995,962,-1.0448554581478886,2.368009280358014,79.55231950190581,109.4276684358523,3.4128647385059026,0.3766142270742685,86.94889815405116,117.59351534094466,-7.396578652145351,-8.165846905092366,False,False,False,False,False
calendar_assumed_replay,15:25,3,currency,KZT,962,0.30457380457380456,0.33845185725320986,0.19026898004440246,0.5591377098875397,0.0444959075651656,0.21224768895623386,0.6157015079762499,0.021055920592460198,-0.0219787089118314,-0.05656379808871015,0.6974497109944546,0.5196432001117238,962,-5.832241812703847,1.2705946838745055,91.93258623839262,126.78641192250078,7.1028364965783535,0.308030820588342,97.17213162365988,132.96019421990914,-5.239545385267263,-6.173782297408366,False,False,False,False,False
calendar_assumed_replay,15:25,3,currency,TJS,962,0.3814968814968815,0.38993417562134897,0.20192350657638944,0.5817096024926641,0.039016901552189696,0.23906444237512411,0.6716819297867883,0.05586715633061673,-0.037140935798734676,-0.08997232729412419,0.7155496531037484,0.6074426587704145,962,1.9880616870991645,3.842191696180207,85.7556505480533,116.24698288955598,1.8541300090810433,0.3459125906365557,92.58143713752722,123.67857074968722,-6.825786589473921,-7.431587860131245,False,False,False,False,False
