candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
path_global128_mean_urgent_cap2,TJS,179,0,2,0.10869565217391304,17
path_global128_mean_urgent_cap2,UZS,174,0,2,0.12318840579710146,23
path_global128_forward25_urgent_cap2,AMD,168,0,2,0.13043478260869565,23
path_global128_forward25_urgent_cap2,KGS,171,0,2,0.13043478260869565,23
path_global128_forward25_urgent_cap2,KZT,176,0,2,0.13768115942028986,29
path_global128_forward25_urgent_cap2,TJS,177,0,2,0.11594202898550725,21
path_global128_forward25_urgent_cap2,UZS,171,0,2,0.12318840579710146,24
path_global128_symmetric25_urgent_cap2,AMD,174,0,2,0.08695652173913043,17
path_global128_symmetric25_urgent_cap2,KGS,178,0,2,0.08695652173913043,17
path_global128_symmetric25_urgent_cap2,KZT,178,0,2,0.13768115942028986,21
path_global128_symmetric25_urgent_cap2,TJS,179,0,2,0.07971014492753623,17
path_global128_symmetric25_urgent_cap2,UZS,182,0,2,0.09420289855072464,23
cny50_path_global128_urgent_cap2,AMD,181,0,2,0.09420289855072464,17
cny50_path_global128_urgent_cap2,KGS,182,0,2,0.08695652173913043,17
cny50_path_global128_urgent_cap2,KZT,184,0,2,0.10144927536231885,18
cny50_path_global128_urgent_cap2,TJS,178,0,2,0.07971014492753623,14
cny50_path_global128_urgent_cap2,UZS,184,0,2,0.07246376811594203,14
ap4_w25_path_global128_urgent_cap2,AMD,179,0,2,0.10144927536231885,14
ap4_w25_path_global128_urgent_cap2,KGS,177,0,2,0.10144927536231885,14
ap4_w25_path_global128_urgent_cap2,KZT,178,0,2,0.10869565217391304,22
ap4_w25_path_global128_urgent_cap2,TJS,181,0,2,0.09420289855072464,14
ap4_w25_path_global128_urgent_cap2,UZS,181,0,2,0.08695652173913043,14
path_wide128_h5_urgent_cap2,AMD,170,0,2,0.2028985507246377,32
path_wide128_h5_urgent_cap2,KGS,176,0,2,0.17391304347826086,21
path_wide128_h5_urgent_cap2,KZT,170,0,2,0.18840579710144928,27
path_wide128_h5_urgent_cap2,TJS,173,0,2,0.15217391304347827,21
path_wide128_h5_urgent_cap2,UZS,179,0,2,0.18115942028985507,32
path_wide128_mean_urgent_cap2,AMD,170,0,2,0.1956521739130435,32
path_wide128_mean_urgent_cap2,KGS,176,0,2,0.16666666666666666,32
path_wide128_mean_urgent_cap2,KZT,174,0,2,0.1956521739130435,32
path_wide128_mean_urgent_cap2,TJS,177,0,2,0.13043478260869565,36
path_wide128_mean_urgent_cap2,UZS,181,0,2,0.15942028985507245,29
path_wide128_forward25_urgent_cap2,AMD,177,1,2,0.16666666666666666,43
path_wide128_forward25_urgent_cap2,KGS,171,0,2,0.1956521739130435,38
path_wide128_forward25_urgent_cap2,KZT,176,0,2,0.18115942028985507,32
path_wide128_forward25_urgent_cap2,TJS,177,0,2,0.13043478260869565,21
path_wide128_forward25_urgent_cap2,UZS,184,0,2,0.17391304347826086,31
path_wide128_symmetric25_urgent_cap2,AMD,177,0,2,0.13043478260869565,20
path_wide128_symmetric25_urgent_cap2,KGS,182,0,2,0.15942028985507245,21
path_wide128_symmetric25_urgent_cap2,KZT,181,0,2,0.13768115942028986,32
path_wide128_symmetric25_urgent_cap2,TJS,182,0,2,0.09420289855072464,19
path_wide128_symmetric25_urgent_cap2,UZS,185,0,2,0.13043478260869565,22
cny50_path_wide128_urgent_cap2,AMD,184,0,2,0.13043478260869565,26
cny50_path_wide128_urgent_cap2,KGS,184,0,2,0.09420289855072464,21
cny50_path_wide128_urgent_cap2,KZT,184,0,2,0.09420289855072464,16
cny50_path_wide128_urgent_cap2,TJS,183,0,2,0.09420289855072464,24
cny50_path_wide128_urgent_cap2,UZS,188,0,2,0.12318840579710146,20
ap4_w25_path_wide128_urgent_cap2,AMD,187,0,2,0.08695652173913043,15
ap4_w25_path_wide128_urgent_cap2,KGS,181,0,2,0.10144927536231885,20
ap4_w25_path_wide128_urgent_cap2,KZT,176,0,2,0.10869565217391304,15
ap4_w25_path_wide128_urgent_cap2,TJS,187,0,2,0.07971014492753623,18
ap4_w25_path_wide128_urgent_cap2,UZS,187,0,2,0.08695652173913043,15
path_local32_h5_urgent_cap2,AMD,173,0,2,0.14492753623188406,21
path_local32_h5_urgent_cap2,KGS,175,0,2,0.13768115942028986,21
path_local32_h5_urgent_cap2,KZT,179,0,2,0.12318840579710146,24
path_local32_h5_urgent_cap2,TJS,173,0,2,0.12318840579710146,17
path_local32_h5_urgent_cap2,UZS,168,0,2,0.15217391304347827,21
path_local32_mean_urgent_cap2,AMD,171,0,2,0.13768115942028986,21
path_local32_mean_urgent_cap2,KGS,177,0,2,0.11594202898550725,21
path_local32_mean_urgent_cap2,KZT,182,0,2,0.12318840579710146,17
path_local32_mean_urgent_cap2,TJS,181,0,2,0.10144927536231885,17
path_local32_mean_urgent_cap2,UZS,176,0,2,0.11594202898550725,23
path_local32_forward25_urgent_cap2,AMD,178,0,2,0.13043478260869565,26
path_local32_forward25_urgent_cap2,KGS,172,0,2,0.13043478260869565,21
path_local32_forward25_urgent_cap2,KZT,178,0,2,0.13768115942028986,30
path_local32_forward25_urgent_cap2,TJS,177,0,2,0.12318840579710146,16
path_local32_forward25_urgent_cap2,UZS,171,0,2,0.15217391304347827,24
path_local32_symmetric25_urgent_cap2,AMD,176,0,2,0.12318840579710146,15
path_local32_symmetric25_urgent_cap2,KGS,182,0,2,0.07246376811594203,17
path_local32_symmetric25_urgent_cap2,KZT,186,0,2,0.07971014492753623,17
path_local32_symmetric25_urgent_cap2,TJS,178,0,2,0.08695652173913043,17
path_local32_symmetric25_urgent_cap2,UZS,177,0,2,0.10869565217391304,23
cny50_path_local32_urgent_cap2,AMD,177,0,2,0.10144927536231885,15
cny50_path_local32_urgent_cap2,KGS,184,0,2,0.07971014492753623,14
cny50_path_local32_urgent_cap2,KZT,180,0,2,0.09420289855072464,23
cny50_path_local32_urgent_cap2,TJS,183,0,2,0.08695652173913043,14
cny50_path_local32_urgent_cap2,UZS,183,0,2,0.09420289855072464,23
ap4_w25_path_local32_urgent_cap2,AMD,175,0,2,0.10869565217391304,20
ap4_w25_path_local32_urgent_cap2,KGS,178,0,2,0.10144927536231885,14
ap4_w25_path_local32_urgent_cap2,KZT,175,0,2,0.10144927536231885,23
ap4_w25_path_local32_urgent_cap2,TJS,179,0,2,0.10144927536231885,16
ap4_w25_path_local32_urgent_cap2,UZS,179,0,2,0.10869565217391304,16
path_shrink_h5_urgent_cap2,AMD,173,0,2,0.14492753623188406,21
path_shrink_h5_urgent_cap2,KGS,171,0,2,0.15942028985507245,22
path_shrink_h5_urgent_cap2,KZT,180,0,2,0.10869565217391304,17
path_shrink_h5_urgent_cap2,TJS,171,0,2,0.13043478260869565,17
path_shrink_h5_urgent_cap2,UZS,169,0,2,0.14492753623188406,21
path_shrink_mean_urgent_cap2,AMD,170,0,2,0.14492753623188406,21
path_shrink_mean_urgent_cap2,KGS,176,0,2,0.11594202898550725,21
path_shrink_mean_urgent_cap2,KZT,182,0,2,0.10144927536231885,17
path_shrink_mean_urgent_cap2,TJS,182,0,2,0.10144927536231885,16
path_shrink_mean_urgent_cap2,UZS,178,0,2,0.10869565217391304,23
path_shrink_forward25_urgent_cap2,AMD,175,0,2,0.14492753623188406,21
path_shrink_forward25_urgent_cap2,KGS,172,0,2,0.13768115942028986,22
path_shrink_forward25_urgent_cap2,KZT,176,0,2,0.10869565217391304,23
path_shrink_forward25_urgent_cap2,TJS,176,0,2,0.11594202898550725,16
path_shrink_forward25_urgent_cap2,UZS,173,0,2,0.14492753623188406,24
path_shrink_symmetric25_urgent_cap2,AMD,177,0,2,0.12318840579710146,20
path_shrink_symmetric25_urgent_cap2,KGS,180,0,2,0.08695652173913043,21
path_shrink_symmetric25_urgent_cap2,KZT,181,0,2,0.08695652173913043,17
path_shrink_symmetric25_urgent_cap2,TJS,179,0,2,0.08695652173913043,17
path_shrink_symmetric25_urgent_cap2,UZS,179,0,2,0.11594202898550725,23
cny50_path_shrink_urgent_cap2,AMD,177,0,2,0.08695652173913043,15
cny50_path_shrink_urgent_cap2,KGS,186,0,2,0.06521739130434782,14
cny50_path_shrink_urgent_cap2,KZT,182,0,2,0.09420289855072464,21
cny50_path_shrink_urgent_cap2,TJS,182,0,2,0.08695652173913043,14
cny50_path_shrink_urgent_cap2,UZS,181,0,2,0.10144927536231885,23
ap4_w25_path_shrink_urgent_cap2,AMD,180,0,2,0.09420289855072464,14
ap4_w25_path_shrink_urgent_cap2,KGS,178,0,2,0.10144927536231885,14
ap4_w25_path_shrink_urgent_cap2,KZT,177,0,2,0.10869565217391304,23
ap4_w25_path_shrink_urgent_cap2,TJS,178,0,2,0.10144927536231885,16
ap4_w25_path_shrink_urgent_cap2,UZS,178,0,2,0.10869565217391304,16
path_recent128_h5_urgent_cap2,AMD,165,0,2,0.16666666666666666,23
path_recent128_h5_urgent_cap2,KGS,166,0,2,0.1956521739130435,27
path_recent128_h5_urgent_cap2,KZT,171,0,2,0.11594202898550725,20
path_recent128_h5_urgent_cap2,TJS,174,0,2,0.15217391304347827,20
path_recent128_h5_urgent_cap2,UZS,164,0,2,0.18115942028985507,27
path_recent128_mean_urgent_cap2,AMD,170,0,2,0.14492753623188406,21
path_recent128_mean_urgent_cap2,KGS,170,0,2,0.15942028985507245,21
path_recent128_mean_urgent_cap2,KZT,168,0,2,0.14492753623188406,29
path_recent128_mean_urgent_cap2,TJS,169,0,2,0.15942028985507245,21
path_recent128_mean_urgent_cap2,UZS,165,0,2,0.15217391304347827,21
path_recent128_forward25_urgent_cap2,AMD,171,0,2,0.14492753623188406,21
path_recent128_forward25_urgent_cap2,KGS,175,0,2,0.15217391304347827,21
path_recent128_forward25_urgent_cap2,KZT,175,0,2,0.13768115942028986,29
path_recent128_forward25_urgent_cap2,TJS,179,0,2,0.13043478260869565,19
path_recent128_forward25_urgent_cap2,UZS,172,0,2,0.15217391304347827,27
path_recent128_symmetric25_urgent_cap2,AMD,174,0,2,0.12318840579710146,17
path_recent128_symmetric25_urgent_cap2,KGS,174,0,2,0.13768115942028986,25
path_recent128_symmetric25_urgent_cap2,KZT,178,0,2,0.12318840579710146,20
path_recent128_symmetric25_urgent_cap2,TJS,178,0,2,0.11594202898550725,15
path_recent128_symmetric25_urgent_cap2,UZS,176,0,2,0.12318840579710146,20
cny50_path_recent128_urgent_cap2,AMD,179,0,2,0.10144927536231885,15
cny50_path_recent128_urgent_cap2,KGS,185,0,2,0.08695652173913043,15
cny50_path_recent128_urgent_cap2,KZT,187,0,2,0.07971014492753623,14
cny50_path_recent128_urgent_cap2,TJS,186,0,2,0.06521739130434782,14
cny50_path_recent128_urgent_cap2,UZS,180,0,2,0.09420289855072464,16
ap4_w25_path_recent128_urgent_cap2,AMD,179,0,2,0.10144927536231885,14
ap4_w25_path_recent128_urgent_cap2,KGS,176,0,2,0.11594202898550725,14
ap4_w25_path_recent128_urgent_cap2,KZT,176,0,2,0.12318840579710146,14
ap4_w25_path_recent128_urgent_cap2,TJS,183,0,2,0.10144927536231885,16
ap4_w25_path_recent128_urgent_cap2,UZS,180,0,2,0.10144927536231885,16
path_unconditional_h5_urgent_cap2,AMD,88,17,2,0.6231884057971014,238
path_unconditional_h5_urgent_cap2,KGS,88,17,2,0.6231884057971014,238
path_unconditional_h5_urgent_cap2,KZT,88,17,2,0.6231884057971014,238
path_unconditional_h5_urgent_cap2,TJS,88,17,2,0.6231884057971014,238
path_unconditional_h5_urgent_cap2,UZS,88,17,2,0.6231884057971014,238
path_unconditional_mean_urgent_cap2,AMD,82,18,2,0.6521739130434783,245
path_unconditional_mean_urgent_cap2,KGS,82,18,2,0.6521739130434783,245
path_unconditional_mean_urgent_cap2,KZT,82,18,2,0.6521739130434783,245
path_unconditional_mean_urgent_cap2,TJS,82,18,2,0.6521739130434783,245
path_unconditional_mean_urgent_cap2,UZS,82,18,2,0.6521739130434783,245
path_unconditional_forward25_urgent_cap2,AMD,137,6,2,0.4057971014492754,120
path_unconditional_forward25_urgent_cap2,KGS,136,6,2,0.4057971014492754,120
path_unconditional_forward25_urgent_cap2,KZT,135,7,2,0.42028985507246375,120
path_unconditional_forward25_urgent_cap2,TJS,140,6,2,0.391304347826087,120
path_unconditional_forward25_urgent_cap2,UZS,136,6,2,0.41304347826086957,120
path_unconditional_symmetric25_urgent_cap2,AMD,134,6,2,0.4057971014492754,92
path_unconditional_symmetric25_urgent_cap2,KGS,140,7,2,0.38405797101449274,114
path_unconditional_symmetric25_urgent_cap2,KZT,139,6,2,0.38405797101449274,110
path_unconditional_symmetric25_urgent_cap2,TJS,138,7,2,0.4057971014492754,114
path_unconditional_symmetric25_urgent_cap2,UZS,139,7,2,0.37681159420289856,114
cny50_path_unconditional_urgent_cap2,AMD,181,0,2,0.15942028985507245,31
cny50_path_unconditional_urgent_cap2,KGS,181,0,2,0.15942028985507245,31
cny50_path_unconditional_urgent_cap2,KZT,181,0,2,0.15942028985507245,31
cny50_path_unconditional_urgent_cap2,TJS,181,0,2,0.15942028985507245,31
cny50_path_unconditional_urgent_cap2,UZS,181,0,2,0.15942028985507245,31
ap4_w25_path_unconditional_urgent_cap2,AMD,185,0,2,0.07246376811594203,18
ap4_w25_path_unconditional_urgent_cap2,KGS,185,0,2,0.057971014492753624,18
ap4_w25_path_unconditional_urgent_cap2,KZT,175,0,2,0.09420289855072464,17
ap4_w25_path_unconditional_urgent_cap2,TJS,184,0,2,0.08695652173913043,28
ap4_w25_path_unconditional_urgent_cap2,UZS,184,0,2,0.07971014492753623,18
path_forest_h5_urgent_cap2,AMD,179,0,2,0.12318840579710146,30
path_forest_h5_urgent_cap2,KGS,176,0,2,0.11594202898550725,30
path_forest_h5_urgent_cap2,KZT,179,0,2,0.11594202898550725,27
path_forest_h5_urgent_cap2,TJS,174,0,2,0.11594202898550725,30
path_forest_h5_urgent_cap2,UZS,178,0,2,0.10144927536231885,30
path_forest_mean_urgent_cap2,AMD,177,0,2,0.11594202898550725,30
path_forest_mean_urgent_cap2,KGS,178,0,2,0.10869565217391304,26
path_forest_mean_urgent_cap2,KZT,176,0,2,0.11594202898550725,27
path_forest_mean_urgent_cap2,TJS,176,0,2,0.10144927536231885,26
path_forest_mean_urgent_cap2,UZS,177,0,2,0.12318840579710146,30
path_forest_forward25_urgent_cap2,AMD,183,0,2,0.08695652173913043,26
path_forest_forward25_urgent_cap2,KGS,182,0,2,0.10144927536231885,26
path_forest_forward25_urgent_cap2,KZT,180,0,2,0.10869565217391304,27
path_forest_forward25_urgent_cap2,TJS,184,0,2,0.09420289855072464,26
path_forest_forward25_urgent_cap2,UZS,185,0,2,0.09420289855072464,26
path_forest_symmetric25_urgent_cap2,AMD,181,0,2,0.11594202898550725,26
path_forest_symmetric25_urgent_cap2,KGS,179,0,2,0.11594202898550725,25
path_forest_symmetric25_urgent_cap2,KZT,182,0,2,0.10144927536231885,24
path_forest_symmetric25_urgent_cap2,TJS,179,0,2,0.09420289855072464,21
path_forest_symmetric25_urgent_cap2,UZS,181,0,2,0.09420289855072464,23
cny50_path_forest_urgent_cap2,AMD,186,0,2,0.050724637681159424,18
cny50_path_forest_urgent_cap2,KGS,182,0,2,0.06521739130434782,18
cny50_path_forest_urgent_cap2,KZT,182,0,2,0.050724637681159424,18
cny50_path_forest_urgent_cap2,TJS,183,0,2,0.06521739130434782,18
cny50_path_forest_urgent_cap2,UZS,183,0,2,0.057971014492753624,18
ap4_w25_path_forest_urgent_cap2,AMD,183,0,2,0.09420289855072464,14
ap4_w25_path_forest_urgent_cap2,KGS,182,0,2,0.08695652173913043,18
ap4_w25_path_forest_urgent_cap2,KZT,178,0,2,0.08695652173913043,14
ap4_w25_path_forest_urgent_cap2,TJS,184,0,2,0.07246376811594203,14
ap4_w25_path_forest_urgent_cap2,UZS,181,0,2,0.08695652173913043,18
path_ridge_empirical_h5_urgent_cap2,AMD,180,0,2,0.13043478260869565,20
path_ridge_empirical_h5_urgent_cap2,KGS,181,0,2,0.12318840579710146,25
path_ridge_empirical_h5_urgent_cap2,KZT,180,0,2,0.12318840579710146,25
path_ridge_empirical_h5_urgent_cap2,TJS,178,0,2,0.10144927536231885,25
path_ridge_empirical_h5_urgent_cap2,UZS,180,0,2,0.11594202898550725,25
path_ridge_empirical_mean_urgent_cap2,AMD,182,0,2,0.12318840579710146,18
path_ridge_empirical_mean_urgent_cap2,KGS,182,0,2,0.12318840579710146,25
path_ridge_empirical_mean_urgent_cap2,KZT,180,0,2,0.13043478260869565,25
path_ridge_empirical_mean_urgent_cap2,TJS,177,0,2,0.10869565217391304,25
path_ridge_empirical_mean_urgent_cap2,UZS,181,0,2,0.11594202898550725,25
path_ridge_empirical_symmetric25_urgent_cap2,AMD,181,0,2,0.11594202898550725,24
path_ridge_empirical_symmetric25_urgent_cap2,KGS,177,0,2,0.10869565217391304,25
path_ridge_empirical_symmetric25_urgent_cap2,KZT,184,0,2,0.07971014492753623,17
path_ridge_empirical_symmetric25_urgent_cap2,TJS,175,0,2,0.11594202898550725,25
path_ridge_empirical_symmetric25_urgent_cap2,UZS,178,0,2,0.09420289855072464,25
cny50_path_ridge_empirical_urgent_cap2,AMD,187,0,2,0.07246376811594203,14
cny50_path_ridge_empirical_urgent_cap2,KGS,187,0,2,0.07971014492753623,18
cny50_path_ridge_empirical_urgent_cap2,KZT,186,0,2,0.07971014492753623,14
cny50_path_ridge_empirical_urgent_cap2,TJS,183,0,2,0.07971014492753623,14
cny50_path_ridge_empirical_urgent_cap2,UZS,185,0,2,0.07246376811594203,14
ap4_w25_path_ridge_empirical_urgent_cap2,AMD,183,0,2,0.09420289855072464,14
ap4_w25_path_ridge_empirical_urgent_cap2,KGS,180,0,2,0.10144927536231885,14
ap4_w25_path_ridge_empirical_urgent_cap2,KZT,182,0,2,0.09420289855072464,14
ap4_w25_path_ridge_empirical_urgent_cap2,TJS,183,0,2,0.07971014492753623,14
ap4_w25_path_ridge_empirical_urgent_cap2,UZS,180,0,2,0.09420289855072464,15
path_ridge_gaussian_h5_urgent_cap2,AMD,181,0,2,0.11594202898550725,18
path_ridge_gaussian_h5_urgent_cap2,KGS,183,0,2,0.12318840579710146,32
path_ridge_gaussian_h5_urgent_cap2,KZT,182,0,2,0.10869565217391304,25
path_ridge_gaussian_h5_urgent_cap2,TJS,178,0,2,0.10869565217391304,32
path_ridge_gaussian_h5_urgent_cap2,UZS,179,0,2,0.11594202898550725,32
path_ridge_gaussian_mean_urgent_cap2,AMD,187,0,2,0.09420289855072464,17
path_ridge_gaussian_mean_urgent_cap2,KGS,184,0,2,0.08695652173913043,17
path_ridge_gaussian_mean_urgent_cap2,KZT,179,0,2,0.10869565217391304,17
path_ridge_gaussian_mean_urgent_cap2,TJS,183,0,2,0.08695652173913043,25
path_ridge_gaussian_mean_urgent_cap2,UZS,185,0,2,0.07971014492753623,17
path_ridge_gaussian_forward25_urgent_cap2,AMD,182,0,2,0.11594202898550725,21
path_ridge_gaussian_forward25_urgent_cap2,KGS,182,0,2,0.12318840579710146,25
path_ridge_gaussian_forward25_urgent_cap2,KZT,178,0,2,0.13043478260869565,19
path_ridge_gaussian_forward25_urgent_cap2,TJS,180,0,2,0.11594202898550725,25
path_ridge_gaussian_forward25_urgent_cap2,UZS,179,0,2,0.10869565217391304,28
path_ridge_gaussian_symmetric25_urgent_cap2,AMD,185,0,2,0.10869565217391304,24
path_ridge_gaussian_symmetric25_urgent_cap2,KGS,183,0,2,0.10869565217391304,25
path_ridge_gaussian_symmetric25_urgent_cap2,KZT,179,0,2,0.09420289855072464,18
path_ridge_gaussian_symmetric25_urgent_cap2,TJS,177,0,2,0.11594202898550725,25
path_ridge_gaussian_symmetric25_urgent_cap2,UZS,181,0,2,0.08695652173913043,25
cny50_path_ridge_gaussian_urgent_cap2,AMD,186,0,2,0.07246376811594203,14
cny50_path_ridge_gaussian_urgent_cap2,KGS,186,0,2,0.07971014492753623,17
cny50_path_ridge_gaussian_urgent_cap2,KZT,187,0,2,0.06521739130434782,14
cny50_path_ridge_gaussian_urgent_cap2,TJS,185,0,2,0.050724637681159424,14
cny50_path_ridge_gaussian_urgent_cap2,UZS,184,0,2,0.057971014492753624,14
ap4_w25_path_ridge_gaussian_urgent_cap2,AMD,182,0,2,0.09420289855072464,14
ap4_w25_path_ridge_gaussian_urgent_cap2,KGS,183,0,2,0.08695652173913043,14
ap4_w25_path_ridge_gaussian_urgent_cap2,KZT,182,0,2,0.09420289855072464,14
ap4_w25_path_ridge_gaussian_urgent_cap2,TJS,182,0,2,0.07246376811594203,14
ap4_w25_path_ridge_gaussian_urgent_cap2,UZS,181,0,2,0.07246376811594203,15
path_ridge_local_h5_urgent_cap2,AMD,179,0,2,0.13768115942028986,21
path_ridge_local_h5_urgent_cap2,KGS,179,0,2,0.13768115942028986,25
path_ridge_local_h5_urgent_cap2,KZT,186,0,2,0.11594202898550725,28
path_ridge_local_h5_urgent_cap2,TJS,183,0,2,0.09420289855072464,17
path_ridge_local_h5_urgent_cap2,UZS,182,0,2,0.10869565217391304,21
path_ridge_local_mean_urgent_cap2,AMD,179,0,2,0.14492753623188406,29
path_ridge_local_mean_urgent_cap2,KGS,180,0,2,0.11594202898550725,18
path_ridge_local_mean_urgent_cap2,KZT,183,0,2,0.12318840579710146,28
path_ridge_local_mean_urgent_cap2,TJS,183,0,2,0.07971014492753623,17
path_ridge_local_mean_urgent_cap2,UZS,181,0,2,0.10869565217391304,21
path_ridge_local_forward25_urgent_cap2,AMD,180,0,2,0.13768115942028986,23
path_ridge_local_forward25_urgent_cap2,KGS,181,0,2,0.12318840579710146,21
path_ridge_local_forward25_urgent_cap2,KZT,184,0,2,0.13043478260869565,25
path_ridge_local_forward25_urgent_cap2,TJS,183,0,2,0.10144927536231885,19
path_ridge_local_forward25_urgent_cap2,UZS,177,0,2,0.13043478260869565,28
path_ridge_local_symmetric25_urgent_cap2,AMD,172,0,2,0.12318840579710146,27
path_ridge_local_symmetric25_urgent_cap2,KGS,181,0,2,0.10869565217391304,25
path_ridge_local_symmetric25_urgent_cap2,KZT,179,0,2,0.10869565217391304,28
path_ridge_local_symmetric25_urgent_cap2,TJS,182,0,2,0.09420289855072464,18
path_ridge_local_symmetric25_urgent_cap2,UZS,176,0,2,0.09420289855072464,21
cny50_path_ridge_local_urgent_cap2,AMD,183,0,2,0.07971014492753623,17
cny50_path_ridge_local_urgent_cap2,KGS,184,0,2,0.07246376811594203,18
cny50_path_ridge_local_urgent_cap2,KZT,186,0,2,0.07971014492753623,18
cny50_path_ridge_local_urgent_cap2,TJS,185,0,2,0.06521739130434782,14
cny50_path_ridge_local_urgent_cap2,UZS,183,0,2,0.06521739130434782,14
