model,slice,group,n,positive_rate,mean_prediction,brier,logloss,ece,baseline_brier,baseline_logloss,baseline_ece,brier_delta,logloss_delta,auc,average_precision,ece_delta
residual_a010,currency_year,KZT:2025,365,0.049315068493150684,0.12210010503907896,0.05531290911999631,0.2407081345201654,0.09029991166429735,0.05969088942650255,0.2571765675650781,0.09959900875021223,-0.004377980306506241,-0.016468433044912717,0.20733269292347103,0.030541285515838207,-0.009299097085914879
residual_a010,currency_year,KZT:2026,217,0.23963133640552994,0.10393334759172615,0.19748592889655875,0.6122757339701485,0.1356979888138038,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.001417484633268934,0.008559578655848,0.593939393939394,0.45022201359695746,0.01800975683211775
residual_a010,currency_year,TJS:2025,365,0.14246575342465753,0.17289372976891543,0.12391621013927208,0.4154670189343654,0.030427976344257895,0.12685622013681985,0.42466436369457583,0.04528020136083672,-0.002940009997547774,-0.009197344760210446,0.46829687884000987,0.19053317783861368,-0.014852225016578825
residual_a010,currency_year,TJS:2026,217,0.18433179723502305,0.14417254794232373,0.1494524145622764,0.4753149016588116,0.04015924929269928,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.0017757482383358447,-0.006435403404658979,0.5901129943502825,0.3775478698723018,0.014275151400228024
residual_a010,currency_year,UZS:2025,365,0.07945205479452055,0.14421266287188736,0.07977053490625968,0.3055875231736292,0.06476060807736679,0.08419393996463846,0.32095347668563384,0.08804840441636988,-0.004423405058378779,-0.015365953512004649,0.39614121510673234,0.07116006125530579,-0.02328779633900309
residual_a010,currency_year,UZS:2026,217,0.2626728110599078,0.12289202014012654,0.20935683137040353,0.6315064610193198,0.14573321598142433,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.001852455810260778,0.007820671518128486,0.656359649122807,0.472537382523765,0.023372506854888037
residual_a020,ALL,ALL,2910,0.13711340206185568,0.13051067362992452,0.11960887352381211,0.4054935773611516,0.011726985477259984,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.004680477460179452,-0.01466801818641461,0.5064004096262161,0.14724591387957908,-0.02434879157904976
residual_a020,currency,AMD,582,0.13402061855670103,0.15267133509824296,0.11895293707926682,0.4039669277373522,0.018650716541541948,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.006818710017794716,-0.021691868787331592,0.46451465201465203,0.135870841649741,-0.03997944835129203
residual_a020,currency,KGS,582,0.1254295532646048,0.13491078181622193,0.11269675138823934,0.3887664662548829,0.022175901147457086,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.006324926353688795,-0.020221207872757718,0.4496057270500847,0.1111767151582457,-0.03118107586312409
residual_a020,currency,KZT,582,0.12027491408934708,0.09625195100756681,0.107409352624536,0.3778178904523862,0.044058605595552414,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.0031302127462669443,-0.008566736462488012,0.4567522321428571,0.15752449643577732,0.02547562990173523
residual_a020,currency,TJS,582,0.15807560137457044,0.15043054072580916,0.1317595069236396,0.4322992602195468,0.02633413011378847,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.004183846474422409,-0.013649724225974436,0.5412377994676132,0.2786107116805122,-0.011714190744238462
residual_a020,currency,UZS,582,0.14776632302405499,0.11828875950178182,0.1272258196033788,0.42461734214158986,0.030250996573689903,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.0029446917087243007,-0.009210553583521741,0.5208177044261065,0.16203754315009394,-0.019086513941840702
residual_a020,year,2025,1825,0.08712328767123288,0.13934935685715988,0.08407059148159066,0.3149475034690225,0.06153175132951228,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.0077563153109996424,-0.025943278230095568,0.48511480063723605,0.1077968833743862,-0.03187422747893529
residual_a020,year,2026,1085,0.22119815668202766,0.11564376405416006,0.17938524654413857,0.5577945772257926,0.10555439262786755,0.17889207969303053,0.5534972962603937,0.07513541209246463,0.0004931668511080345,0.004297280965398942,0.6221794871794871,0.34814353633584516,0.030418980535402915
residual_a020,currency_year,AMD:2025,365,0.0821917808219178,0.16528002775698575,0.08533125068134333,0.3227976330303745,0.08308824693506792,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.009599086849021832,-0.02993509193599425,0.41691542288557215,0.1052931024638942,-0.03975359200656842
residual_a020,currency_year,AMD:2026,217,0.22119815668202766,0.13146316541879086,0.17550554323245612,0.5404959257467848,0.10405518478244558,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0021420393108919356,-0.007826539528060339,0.6485453648915187,0.3879189520402534,0.04100795822290043
residual_a020,currency_year,KGS:2025,365,0.0821917808219178,0.14523859686711799,0.08346037816141927,0.31717290652184116,0.085319281129313,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.010002768743206214,-0.03175386906209271,0.3536318407960199,0.06867550370425456,-0.027521719182770715
residual_a020,currency_year,KGS:2026,217,0.19815668202764977,0.11753911133890828,0.16187313953473398,0.5091888132712896,0.10170835706312846,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.00013869376302583225,-0.0008229528768715078,0.6551724137931034,0.33403498466620635,0.05501156216104404
residual_a020,currency_year,KZT:2025,365,0.049315068493150684,0.10033040627066832,0.05277459664618635,0.23079045685815452,0.05704986007005075,0.05969088942650255,0.2571765675650781,0.09959900875021223,-0.006916292780316205,-0.026386110706923593,0.21533781620236953,0.030924063746461145,-0.04254914868016148
residual_a020,currency_year,KZT:2026,217,0.23963133640552994,0.08939187648668177,0.19930652281853428,0.6251220990325455,0.15023945991884816,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.003238078555244467,0.021405943718245002,0.6304195804195805,0.47144597234373253,0.032551227937162114
residual_a020,currency_year,TJS:2025,365,0.14246575342465753,0.16153610695810544,0.12184545789244818,0.40903139761387824,0.04997517565668291,0.12685622013681985,0.42466436369457583,0.04528020136083672,-0.005010762244371678,-0.015632966080697586,0.5194150897026296,0.28660164655401565,0.004694974295846192
residual_a020,currency_year,TJS:2026,217,0.18433179723502305,0.1317506712567394,0.14843521151527497,0.4714364484733208,0.062244638180059014,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.0027929512853372696,-0.010313856590149773,0.630225988700565,0.3659716467843515,0.036360540287587756
residual_a020,currency_year,UZS:2025,365,0.07945205479452055,0.1243616464329218,0.07694127402655614,0.29494512332086414,0.06852786006124967,0.08419393996463846,0.32095347668563384,0.08804840441636988,-0.0072526659380823255,-0.0260083533647697,0.4345238095238095,0.09728973739799679,-0.019520544355120212
residual_a020,currency_year,UZS:2026,217,0.2626728110599078,0.10807399576968003,0.21180581561969344,0.6427295996050225,0.16189891165202985,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.004301440059550687,0.01904381010383116,0.7051535087719297,0.48176769101147277,0.03953820252549356
residual_a040,ALL,ALL,2910,0.13711340206185568,0.1038533015924523,0.11824822834296733,0.40453511320869345,0.033260100469403385,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.00604112264102423,-0.01562648233887276,0.5625902669856641,0.20916730278997284,-0.00281567658690636
residual_a040,currency,AMD,582,0.13402061855670103,0.12622299854054508,0.11575219324302753,0.39392501702593974,0.012780856753951157,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.010019453854034008,-0.031733779498744064,0.5431929181929183,0.2149454515903087,-0.04584930813888282
residual_a040,currency,KGS,582,0.1254295532646048,0.10268972128831913,0.11091336231747127,0.384207595533155,0.03671757710061025,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.008108315424456863,-0.024780078594485666,0.5284334042037839,0.1446640960113877,-0.016639399909970924
residual_a040,currency,KZT,582,0.12027491408934708,0.06844746522783933,0.10727577788067992,0.3873339038403767,0.051827448861507745,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.0032637874901230296,0.0009492769255025069,0.5133649553571429,0.2345197439404355,0.033244473167690566
residual_a040,currency,TJS,582,0.15807560137457044,0.13177923723634127,0.12983842731591957,0.42777610656522125,0.037490131258177434,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.006104926082142442,-0.018172877880299976,0.5788598047914817,0.32398005318302825,-0.0005581895998494971
residual_a040,currency,UZS,582,0.14776632302405499,0.09012708566921668,0.12746138095773835,0.4294329430787747,0.057639237354838314,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.002709130354364764,-0.00439495264633688,0.5812078019504876,0.23626996708709586,0.008301726839307709
residual_a040,year,2025,1825,0.08712328767123288,0.10974651589276566,0.08063210801862825,0.30432953673112084,0.04771942081596733,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.011194798773962053,-0.03656124496799723,0.5195474416181567,0.16808481676795148,-0.045686557992480246
residual_a040,year,2026,1085,0.22119815668202766,0.09394075219330772,0.18151958280556532,0.5730836635050712,0.12725740448871992,0.17889207969303053,0.5534972962603937,0.07513541209246463,0.0026275031125347903,0.01958636724467755,0.6573915187376727,0.3755693160660458,0.052121992396255284
residual_a040,currency_year,AMD:2025,365,0.0821917808219178,0.13468537497403363,0.0801955181002498,0.3058127176019984,0.06791585892954147,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.014734819430115356,-0.04692000736437035,0.4657711442786069,0.18880878806999055,-0.054925980012094866
residual_a040,currency_year,AMD:2026,217,0.22119815668202766,0.11198904739665878,0.1755595039670546,0.5421323409417859,0.10920910928536888,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0020880785762934506,-0.006190124333059321,0.6926775147928993,0.4092795983240082,0.046161882725823736
residual_a040,currency_year,KGS:2025,365,0.0821917808219178,0.10867337530236558,0.07927854624238058,0.30354320113588484,0.06211166343921428,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.014184600662244903,-0.045383574448049024,0.4138308457711442,0.09398223044431413,-0.050729336872869436
residual_a040,currency_year,KGS:2026,217,0.19815668202764977,0.09262504979003819,0.16412399765114918,0.5198873372612821,0.107554240657143,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.002112164353389373,0.009875571113120984,0.6923282544774124,0.3737979485704528,0.06085744575505858
residual_a040,currency_year,KZT:2025,365,0.049315068493150684,0.06848368435702591,0.050456489411543785,0.2250726837661179,0.01916861586387523,0.05969088942650255,0.2571765675650781,0.09959900875021223,-0.009234400014958767,-0.03210388379896023,0.22846621837976305,0.03156201523801577,-0.080430392886337
residual_a040,currency_year,KZT:2026,217,0.23963133640552994,0.0683865436510969,0.2028473921260011,0.6602617624906275,0.17124479275443305,0.19606844426328982,0.6037161553143005,0.11768823198168604,0.006778947862711299,0.05654560717632706,0.6601398601398601,0.47558829302242456,0.05355656077274701
residual_a040,currency_year,TJS:2025,365,0.14246575342465753,0.14366319818172377,0.11915912857523532,0.40265340636645847,0.07892151220985255,0.12685622013681985,0.42466436369457583,0.04528020136083672,-0.007697091561584532,-0.022010957328117364,0.5661096092405996,0.33366798478519705,0.03364131084901583
residual_a040,currency_year,TJS:2026,217,0.18433179723502305,0.11179008633742607,0.14780130307790004,0.470033182936412,0.07254171089759696,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.0034268597227122,-0.011717122127058555,0.6782485875706215,0.37953498629652593,0.046657613005125706
residual_a040,currency_year,UZS:2025,365,0.07945205479452055,0.09322694664867934,0.07407085776373179,0.28456567478514483,0.02484791121401568,0.08419393996463846,0.32095347668563384,0.08804840441636988,-0.010123082200906672,-0.036387801900489014,0.4758825944170772,0.17687027046942183,-0.0632004932023542
residual_a040,currency_year,UZS:2026,217,0.2626728110599078,0.08491303379131863,0.21726571720572166,0.673103693895249,0.17775977726858921,0.20750437556014276,0.6236857895011914,0.1223607091265363,0.009761341645578903,0.04941790439405769,0.7180921052631578,0.46908302196553064,0.05539906814205292
daily_permute_blend50,ALL,ALL,2910,0.13711340206185568,0.16733071612442685,0.12382551047216506,0.41869833257679334,0.03046318951693845,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0004638405118265049,-0.0014632629707728717,0.3754712348373921,0.10239708022191633,-0.005612587539371296
daily_permute_blend50,currency,AMD,582,0.13402061855670103,0.18319700583003243,0.12455427620276902,0.4217098696287378,0.049176387273331415,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.0012173708942925243,-0.003948926895946003,0.3416768416768417,0.0968318815725195,-0.009453777619502564
daily_permute_blend50,currency,KGS,582,0.1254295532646048,0.16548972313813703,0.11603565550716126,0.3996898845367145,0.0400601698735322,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.0029860222347668774,-0.009297789590926142,0.3501089969588503,0.09200368595886102,-0.013296807137048977
daily_permute_blend50,currency,KZT,582,0.12027491408934708,0.14825541274323734,0.1110624610042446,0.3877524192023525,0.027980498653890254,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.0005228956334416557,0.0013677922874782977,0.30415736607142857,0.08216229869284236,0.009397522960073072
daily_permute_blend50,currency,TJS,582,0.15807560137457044,0.17916471726804714,0.1370101526935555,0.44932586812648806,0.040254129535238006,0.13594335339806202,0.4459489844455212,0.03804832085802693,0.0010667992954934702,0.0033768836809668357,0.42701863354037267,0.13370269996555206,0.0022058086772110755
daily_permute_blend50,currency,UZS,582,0.14776632302405499,0.1605467216426803,0.13046500695309488,0.43501362138967414,0.03916940825776553,0.1301705113121031,0.4338278957251116,0.049337510515530605,0.0002944956409917654,0.0011857256645625425,0.35101744186046513,0.10935024576699012,-0.010168102257765078
daily_permute_blend50,year,2025,1825,0.08712328767123288,0.18015412298480965,0.09125037993387736,0.33931300974860173,0.09303083531357678,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.0005765268587129418,-0.001577771950516338,0.3999618715410692,0.06742548615477907,-0.00037514349487079157
daily_permute_blend50,year,2026,1085,0.22119815668202766,0.14576139122101797,0.17861778073241855,0.5522266405596964,0.07543676546100969,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.000274298960611985,-0.0012706557006972874,0.47338757396449704,0.24141731837888278,0.0003013533685450598
daily_permute_blend50,currency_year,AMD:2025,365,0.0821917808219178,0.19935047204238107,0.09339465722774402,0.34800694651769126,0.1171586912204633,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.001535680302621134,-0.004725778448677498,0.3161194029850746,0.059485828349942,-0.0056831477211730375
daily_permute_blend50,currency_year,AMD:2026,217,0.22119815668202766,0.15602642902124328,0.17696561687504608,0.5456802241703599,0.06517172766078438,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0006819656683019759,-0.002642241104485299,0.48791913214990135,0.2840392870890548,0.00212450110123924
daily_permute_blend50,currency_year,KGS:2025,365,0.0821917808219178,0.17841646131381533,0.0885636843446162,0.3335726679428083,0.09622468049189753,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.004899462560009282,-0.015354107641125547,0.32348258706467664,0.05997133087614571,-0.016616319820186187
daily_permute_blend50,currency_year,KGS:2026,217,0.19815668202764977,0.14374659210531407,0.16224427059623478,0.5109008709734691,0.0544100899223357,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.00023243729847496897,0.000889104825308018,0.483694199411922,0.23237680008335587,0.007713295020251282
daily_permute_blend50,currency_year,KZT:2025,365,0.049315068493150684,0.1575863866470626,0.06184927365651188,0.2649543635054519,0.1082713181539119,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.0021583842300093303,0.007777795940373755,0.21501761127121355,0.0308219895625812,0.008672309403699674
daily_permute_blend50,currency_year,KZT:2026,217,0.23963133640552994,0.13256045663772478,0.19384040285642173,0.5943021442224846,0.10707087976780516,0.19606844426328982,0.6037161553143005,0.11768823198168604,-0.002228041406868081,-0.009414011091815833,0.47645687645687645,0.322647836333796,-0.010617352213880882
daily_permute_blend50,currency_year,TJS:2025,365,0.14246575342465753,0.19320224087996032,0.1276016873424678,0.42655418000675893,0.050736487455302785,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.0007454672056479428,0.0018898163121831013,0.4301425411649054,0.12054405715738455,0.005456286094466065
daily_permute_blend50,currency_year,TJS:2026,217,0.18433179723502305,0.15555321441851575,0.1528354515559841,0.4876284771758019,0.028778582816507303,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.0016072887553718607,0.005878172112331326,0.4083333333333333,0.2127339305665392,0.002894484924036045
daily_permute_blend50,currency_year,UZS:2025,365,0.07945205479452055,0.17221505404082907,0.0848425970980469,0.3234768907702981,0.0927629992463085,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.000648657133408434,0.002523414084664277,0.305623973727422,0.056610756347623636,0.00471459482993862
daily_permute_blend50,currency_year,UZS:2026,217,0.2626728110599078,0.14092026392229187,0.20720316177840603,0.6226214862563664,0.12175254713761594,0.20750437556014276,0.6236857895011914,0.1223607091265363,-0.00030121378173672553,-0.0010643032448249823,0.5276315789473685,0.4336377043601374,-0.0006081619889203582
daily_permute,ALL,ALL,2910,0.13711340206185568,0.1676783468058738,0.12371118386316857,0.4182843882644971,0.03056494474401813,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0005781671208229949,-0.0018772072830691156,0.39298565010694797,0.10596945105166031,-0.005510832312291616
daily_permute,currency,AMD,582,0.13402061855670103,0.17909688672645407,0.1235170109665906,0.4181641873254929,0.045076268169753034,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.002254636130470944,-0.007494609199190927,0.3736772486772487,0.1017845988387967,-0.013553896723080945
daily_permute,currency,KGS,582,0.1254295532646048,0.15331452092797346,0.11374297825308655,0.3920949473406138,0.027884967663368655,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.00527869948884159,-0.016892726787026857,0.41321958177463197,0.10199608739066879,-0.02547200934721252
daily_permute,currency,KZT,582,0.12027491408934708,0.15878733087850194,0.11205692044209029,0.39077942031082025,0.038512416789154846,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.0015173550712873352,0.004394793395946062,0.3462611607142857,0.08915431560114648,0.019929441095337664
daily_permute,currency,TJS,582,0.15807560137457044,0.1830070205653811,0.13824907064039552,0.45351635092774273,0.03073291371540929,0.13594335339806202,0.4459489844455212,0.03804832085802693,0.0023057172423334993,0.007567366482221505,0.4223158828748891,0.13484941782272183,-0.007315407142617639
daily_permute,currency,UZS,582,0.14776632302405499,0.16418597493105833,0.13098993901367997,0.43686703541781546,0.042327428053430066,0.1301705113121031,0.4338278957251116,0.049337510515530605,0.0008194277015768636,0.0030391396927038627,0.35169729932483124,0.10929701488248855,-0.007010082462100539
daily_permute,year,2025,1825,0.08712328767123288,0.18052926647968046,0.09116639398236202,0.3389030481339994,0.09340597880844756,0.0918269067925903,0.3408907816991181,0.09340597880844757,-0.0006605128102282753,-0.0019877335651186656,0.42305601485877364,0.07106629467250619,-1.3877787807814457e-17
daily_permute,year,2026,1085,0.22119815668202766,0.14606274458956303,0.17845242029862657,0.5518059972397579,0.07513541209246463,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.00043965939440396284,-0.0016912990206358058,0.4870414201183432,0.2625502312256083,0.0
daily_permute,currency_year,AMD:2025,365,0.0821917808219178,0.1939868004803916,0.09210017258031815,0.34379704628158353,0.11179501965847372,0.09493033753036516,0.35273272496636876,0.12284183894163633,-0.0028301649500470094,-0.008935678684785231,0.3508457711442786,0.062242561211193925,-0.011046819283162618
daily_permute,currency_year,AMD:2026,217,0.22119815668202766,0.15405164008964678,0.17636100180064324,0.5432517747956629,0.06714651659238088,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.0012865807427048237,-0.005070690479182294,0.5213264299802761,0.3365588488566962,0.0040992900328357396
daily_permute,currency_year,KGS:2025,365,0.0821917808219178,0.1631875635143065,0.08466786543557177,0.32037284755942513,0.08099578269238869,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.008795281469053715,-0.028553928024508735,0.4066666666666667,0.0684870025517158,-0.031845217619695027
daily_permute,currency_year,KGS:2026,217,0.19815668202764977,0.13670779031040867,0.16264812193231645,0.5127335022721061,0.061448891717241105,0.1620118332977598,0.5100117661481611,0.04669679490208442,0.0006362886345566421,0.0027217361239449955,0.5171077252071639,0.22850097732422928,0.014752096815156684
daily_permute,currency_year,KZT:2025,365,0.049315068493150684,0.16717420343980857,0.06461356489455515,0.27411890579652465,0.11785913494665788,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.004922675468052598,0.01694233823144653,0.24303554274735834,0.032226510791734025,0.018260126196445653
daily_permute,currency_year,KZT:2026,217,0.23963133640552994,0.1446803793352903,0.1918579562708936,0.5870056313602114,0.09495095707023965,0.19606844426328982,0.6037161553143005,0.11768823198168604,-0.004210487992396206,-0.016710523954089007,0.4902097902097902,0.35547988973601063,-0.022737274911446392
daily_permute,currency_year,TJS:2025,365,0.14246575342465753,0.20082367121546366,0.12865418833938272,0.4294166081654713,0.05835791779080614,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.0017979682025628663,0.00475224447089545,0.4472843450479233,0.12564961189749052,0.013077716429969417
daily_permute,currency_year,TJS:2026,217,0.18433179723502305,0.15303892154565704,0.15438792796698386,0.4940527846062176,0.031292875689366006,0.15122816280061224,0.48175030506347055,0.02588409789247126,0.0031597651663716197,0.012302479542747047,0.37259887005649717,0.20011874978575733,0.005408777796894748
daily_permute,currency_year,UZS:2025,365,0.07945205479452055,0.177474093748432,0.0857961786619824,0.32680983286699256,0.09802203895391143,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.0016022386973439384,0.005856356181358713,0.33630952380952384,0.05912784668543003,0.009973634537541548
daily_permute,currency_year,UZS:2026,217,0.2626728110599078,0.14183499166681235,0.2070070935222957,0.6219862931645913,0.12083781939309546,0.20750437556014276,0.6236857895011914,0.1223607091265363,-0.0004972820378470466,-0.0016994963366000482,0.5400219298245614,0.41153189055062117,-0.0015228897334408353
copula_global_blend50,ALL,ALL,2910,0.13711340206185568,0.20244760866639344,0.12192696575205851,0.4120300066759436,0.06533420660453781,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0023623852319330507,-0.00813158887162263,0.5405329332890171,0.206340769491815,0.02925842954822807
copula_global_blend50,currency,AMD,582,0.13402061855670103,0.21475507076498992,0.12219050808948814,0.41415278679033657,0.0807344522082889,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.0035811390075733973,-0.011506009734347233,0.5217490842490842,0.20413196751348742,0.02210428731545492
copula_global_blend50,currency,KGS,582,0.1254295532646048,0.20384848824140084,0.11632350587251568,0.3999839219205365,0.07841893497679606,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.002698171869412458,-0.009003752207104143,0.4897596684339424,0.13872060889099394,0.02506195796621488
copula_global_blend50,currency,KZT,582,0.12027491408934708,0.18120405508560125,0.10926631692393776,0.38063195203505573,0.060929140996254134,0.11053956537080295,0.3863846269148742,0.018582975693817182,-0.0012732484468651883,-0.0057526748798184535,0.47776227678571426,0.2282194681769911,0.042346165302436956
copula_global_blend50,currency,TJS,582,0.15807560137457044,0.21695839308104478,0.13447720585962009,0.44151017303604595,0.05888279170647431,0.13594335339806202,0.4459489844455212,0.03804832085802693,-0.001466147538441931,-0.004438811409475274,0.5689884649511978,0.3273049754465687,0.020834470848447383
copula_global_blend50,currency,UZS,582,0.14776632302405499,0.19547203615893044,0.12737729201473078,0.4238711995977427,0.04770571313487543,0.1301705113121031,0.4338278957251116,0.049337510515530605,-0.0027932192973723347,-0.00995669612736888,0.5543651537884471,0.22890409535187153,-0.0016317973806551783
copula_global_blend50,year,2025,1825,0.08712328767123288,0.20625911892247836,0.09386592190699874,0.3484327154564705,0.1191358312512455,0.0918269067925903,0.3408907816991181,0.09340597880844757,0.002039015114408446,0.007541933757352404,0.5004265857286311,0.16815566249961214,0.02572985244279792
copula_global_blend50,year,2026,1085,0.22119815668202766,0.19603654302827825,0.16912641738084563,0.5190024089575457,0.05224548155559376,0.17889207969303053,0.5534972962603937,0.07513541209246463,-0.009765662312184897,-0.034494887302848,0.6452416173570019,0.37002084050880857,-0.02288993053687087
copula_global_blend50,currency_year,AMD:2025,365,0.0821917808219178,0.21942860526646132,0.09490090990220325,0.35353180798092393,0.13723682444454355,0.09493033753036516,0.35273272496636876,0.12284183894163633,-2.9427628161909913e-05,0.0007990830145551686,0.4431840796019901,0.17616461312007098,0.014394985502907215
copula_global_blend50,currency_year,AMD:2026,217,0.22119815668202766,0.2068940565113628,0.16809236679160325,0.5161189493038649,0.09162421063614912,0.17764758254334806,0.5483224652748452,0.06304722655954514,-0.009555215751744811,-0.03220351597098026,0.6857741617357,0.4058842061996346,0.028576984076603973
copula_global_blend50,currency_year,KGS:2025,365,0.0821917808219178,0.20820544513575417,0.09295348375904935,0.3478248436971629,0.12601366431383637,0.09346314690462548,0.34892677558393387,0.11284100031208372,-0.000509663145576128,-0.0011019318867709904,0.36089552238805966,0.08848860252928001,0.013172664001752654
copula_global_blend50,currency_year,KGS:2026,217,0.19815668202764977,0.19651996627624438,0.15563252924309268,0.48771693367874575,0.06184260111549512,0.1620118332977598,0.5100117661481611,0.04669679490208442,-0.006379304054667134,-0.022294832469415382,0.6869820903501738,0.3771523556162906,0.015145806213410697
copula_global_blend50,currency_year,KZT:2025,365,0.049315068493150684,0.18266503179503416,0.0667074864680996,0.2818994804930508,0.13334996330188342,0.05969088942650255,0.2571765675650781,0.09959900875021223,0.007016597041597045,0.024722912927972684,0.19084213896894012,0.030321053272750333,0.033750954551671195
copula_global_blend50,currency_year,KZT:2026,217,0.23963133640552994,0.17874665186466565,0.1808514464925135,0.5467026990987968,0.06088468454086429,0.19606844426328982,0.6037161553143005,0.11768823198168604,-0.015216997770776314,-0.05701345621550369,0.6516317016317016,0.4703632660973326,-0.05680354744082175
copula_global_blend50,currency_year,TJS:2025,365,0.14246575342465753,0.2231148386073647,0.12709788754444493,0.4259213959199355,0.09897495444674913,0.12685622013681985,0.42466436369457583,0.04528020136083672,0.00024166740762507355,0.0012570322253596666,0.557630867535021,0.34240000558308087,0.05369475308591241
copula_global_blend50,currency_year,TJS:2026,217,0.18433179723502305,0.2066030814814744,0.14688942330219587,0.46773092717143916,0.05841513180703224,0.15122816280061224,0.48175030506347055,0.02588409789247126,-0.004338739498416372,-0.014019377892031393,0.675,0.36831288608580853,0.03253103391456098
copula_global_blend50,currency_year,UZS:2025,365,0.07945205479452055,0.19788167380777738,0.08766984186119664,0.33298604919127933,0.11842961901325683,0.08419393996463846,0.32095347668563384,0.08804840441636988,0.0034759018965581784,0.012032572505645489,0.4573070607553366,0.17316683437520022,0.030381214596886946
copula_global_blend50,currency_year,UZS:2026,217,0.2626728110599078,0.19141895900764402,0.19416632107482282,0.5767425355348816,0.07125385205226377,0.20750437556014276,0.6236857895011914,0.1223607091265363,-0.013338054485319939,-0.04694325396630972,0.7080043859649123,0.4736806031679798,-0.051106857074272524
copula_global,ALL,ALL,2910,0.13711340206185568,0.24550412467808436,0.1236290483868989,0.4181848104164104,0.12218771413689174,0.12428935098399156,0.4201615955475662,0.036075777056309745,-0.0006603025970926685,-0.0019767851311557894,0.7016036706661117,0.3277246660176589,0.08611193708058199
copula_global,currency,AMD,582,0.13402061855670103,0.24793505561492987,0.12145295591091745,0.41340145022031366,0.14745390574888279,0.12577164709706154,0.4256587965246838,0.05863016489283398,-0.004318691186144086,-0.012257346304370142,0.7433989621489622,0.38551571336762247,0.0888237408560488
copula_global,currency,KGS,582,0.1254295532646048,0.23435793598815832,0.1160512281479781,0.4002696120404875,0.12283312093939544,0.11902167774192814,0.40898767412764064,0.053356977010581175,-0.002970449593950042,-0.008718062087153144,0.7270769976047582,0.3369920338574683,0.06947614392881427
copula_global,currency,KZT,582,0.12027491408934708,0.23545152254348736,0.11321044332401366,0.394272276669422,0.12950020326300127,0.11053956537080295,0.3863846269148742,0.018582975693817182,0.002670877953210707,0.00788764975454781,0.6772181919642857,0.3387484577597744,0.11091722756918408
