candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
margin_ridge_local_h5_urgent_cap2,TJS,185,0,2,0.07971014492753623,17
margin_ridge_local_h5_urgent_cap2,UZS,181,0,2,0.08695652173913043,17
known75_hist25_h5_urgent_cap2,AMD,183,0,2,0.07971014492753623,16
known75_hist25_h5_urgent_cap2,KGS,176,0,2,0.12318840579710146,18
known75_hist25_h5_urgent_cap2,KZT,184,0,2,0.043478260869565216,18
known75_hist25_h5_urgent_cap2,TJS,182,0,2,0.08695652173913043,16
known75_hist25_h5_urgent_cap2,UZS,179,0,2,0.08695652173913043,21
known75_hazard_hist25_h5_urgent_cap2,AMD,183,0,2,0.07246376811594203,16
known75_hazard_hist25_h5_urgent_cap2,KGS,176,0,2,0.10869565217391304,18
known75_hazard_hist25_h5_urgent_cap2,KZT,182,0,2,0.050724637681159424,24
known75_hazard_hist25_h5_urgent_cap2,TJS,180,0,2,0.08695652173913043,16
known75_hazard_hist25_h5_urgent_cap2,UZS,182,0,2,0.08695652173913043,21
known_change_z_urgent_cap2,AMD,187,0,2,0.057971014492753624,13
known_change_z_urgent_cap2,KGS,181,0,2,0.09420289855072464,18
known_change_z_urgent_cap2,KZT,188,0,2,0.043478260869565216,18
known_change_z_urgent_cap2,TJS,185,0,2,0.057971014492753624,17
known_change_z_urgent_cap2,UZS,186,0,2,0.07246376811594203,21
market_hist_gated_urgent_cap2,AMD,187,0,2,0.08695652173913043,16
market_hist_gated_urgent_cap2,KGS,180,0,2,0.11594202898550725,18
market_hist_gated_urgent_cap2,KZT,178,0,2,0.07971014492753623,18
market_hist_gated_urgent_cap2,TJS,183,0,2,0.09420289855072464,17
market_hist_gated_urgent_cap2,UZS,177,0,2,0.09420289855072464,16
market_survival_h5_gated_urgent_cap2,AMD,188,0,2,0.07246376811594203,16
market_survival_h5_gated_urgent_cap2,KGS,181,0,2,0.10144927536231885,18
market_survival_h5_gated_urgent_cap2,KZT,176,0,2,0.06521739130434782,18
market_survival_h5_gated_urgent_cap2,TJS,181,0,2,0.08695652173913043,16
market_survival_h5_gated_urgent_cap2,UZS,180,0,2,0.07971014492753623,16
ap1_change_z_r25_exact,AMD,177,0,4,0.2753623188405797,28
ap1_change_z_r25_exact,KGS,173,0,4,0.2898550724637681,26
ap1_change_z_r25_exact,KZT,172,0,4,0.2608695652173913,43
ap1_change_z_r25_exact,TJS,173,0,4,0.2826086956521739,28
ap1_change_z_r25_exact,UZS,174,1,4,0.2826086956521739,34
ap1_change_z_r25_exact_cap2,AMD,137,0,2,0.2753623188405797,28
ap1_change_z_r25_exact_cap2,KGS,134,0,2,0.2898550724637681,27
ap1_change_z_r25_exact_cap2,KZT,132,0,2,0.2608695652173913,43
ap1_change_z_r25_exact_cap2,TJS,133,0,2,0.2826086956521739,28
ap1_change_z_r25_exact_cap2,UZS,132,1,2,0.2826086956521739,34
known_change_z_r25w250_cap2,AMD,137,0,2,0.2753623188405797,28
known_change_z_r25w250_cap2,KGS,134,0,2,0.2898550724637681,27
known_change_z_r25w250_cap2,KZT,132,0,2,0.2608695652173913,43
known_change_z_r25w250_cap2,TJS,133,0,2,0.2826086956521739,28
known_change_z_r25w250_cap2,UZS,132,1,2,0.2826086956521739,34
