candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,AMD,146,1,2,0.2826086956521739,49
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,KGS,137,1,2,0.35507246376811596,39
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,KZT,147,1,2,0.30434782608695654,37
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,TJS,147,1,2,0.3115942028985507,49
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,UZS,145,1,2,0.3115942028985507,39
rank_month_mean_full_pair_pace_ranker_dual_month24_cap2,AMD,144,0,2,0.30434782608695654,31
rank_month_mean_full_pair_pace_ranker_dual_month24_cap2,KGS,138,0,2,0.32608695652173914,31
rank_month_mean_full_pair_pace_ranker_dual_month24_cap2,KZT,146,0,2,0.2826086956521739,39
rank_month_mean_full_pair_pace_ranker_dual_month24_cap2,TJS,142,0,2,0.3115942028985507,30
rank_month_mean_full_pair_pace_ranker_dual_month24_cap2,UZS,141,0,2,0.32608695652173914,43
rank_qtr_y20_full_pair_primary_ranker_dual_month24_cap2,AMD,144,0,2,0.2971014492753623,42
rank_qtr_y20_full_pair_primary_ranker_dual_month24_cap2,KGS,142,0,2,0.3115942028985507,42
rank_qtr_y20_full_pair_primary_ranker_dual_month24_cap2,KZT,149,0,2,0.3115942028985507,53
rank_qtr_y20_full_pair_primary_ranker_dual_month24_cap2,TJS,154,0,2,0.2753623188405797,41
rank_qtr_y20_full_pair_primary_ranker_dual_month24_cap2,UZS,143,0,2,0.3115942028985507,43
rank_qtr_y20_full_pair_pace_ranker_dual_month24_cap2,AMD,144,0,2,0.30434782608695654,31
rank_qtr_y20_full_pair_pace_ranker_dual_month24_cap2,KGS,139,0,2,0.32608695652173914,31
rank_qtr_y20_full_pair_pace_ranker_dual_month24_cap2,KZT,146,0,2,0.26811594202898553,39
rank_qtr_y20_full_pair_pace_ranker_dual_month24_cap2,TJS,141,0,2,0.3188405797101449,30
rank_qtr_y20_full_pair_pace_ranker_dual_month24_cap2,UZS,140,0,2,0.34057971014492755,43
rank_qtr_mean_full_yeti_primary_ranker_dual_month24_cap2,AMD,159,0,2,0.2753623188405797,22
rank_qtr_mean_full_yeti_primary_ranker_dual_month24_cap2,KGS,156,0,2,0.26811594202898553,22
rank_qtr_mean_full_yeti_primary_ranker_dual_month24_cap2,KZT,159,0,2,0.2318840579710145,23
rank_qtr_mean_full_yeti_primary_ranker_dual_month24_cap2,TJS,157,0,2,0.2536231884057971,27
rank_qtr_mean_full_yeti_primary_ranker_dual_month24_cap2,UZS,165,0,2,0.2391304347826087,27
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,AMD,144,0,2,0.3115942028985507,31
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,KGS,141,0,2,0.32608695652173914,31
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,KZT,146,0,2,0.26811594202898553,39
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,TJS,143,0,2,0.2971014492753623,28
rank_qtr_mean_full_yeti_pace_ranker_dual_month24_cap2,UZS,141,0,2,0.3333333333333333,43
