currency,date,decision_at,current_index,announced_index,effective_date,announced_effective_date,current_price,announced_price,source_max_received_at,availability_evidence
AMD,2024-07-10,2024-07-10T18:30:00+03:00,3582,3583,2024-07-10,2024-07-11,0.22680599999999998,0.226495,2024-07-10T18:00:00+03:00,calendar_assumed
KGS,2024-07-10,2024-07-10T18:30:00+03:00,3582,3583,2024-07-10,2024-07-11,1.02757,1.02768,2024-07-10T18:00:00+03:00,calendar_assumed
KZT,2024-07-10,2024-07-10T18:30:00+03:00,3583,3584,2024-07-10,2024-07-11,0.184776,0.182738,2024-07-10T18:00:00+03:00,calendar_assumed
TJS,2024-07-10,2024-07-10T18:30:00+03:00,3582,3583,2024-07-10,2024-07-11,8.25646,8.24257,2024-07-10T18:00:00+03:00,calendar_assumed
UZS,2024-07-10,2024-07-10T18:30:00+03:00,3582,3583,2024-07-10,2024-07-11,0.00697427,0.00695605,2024-07-10T18:00:00+03:00,calendar_assumed
AMD,2024-07-11,2024-07-11T18:30:00+03:00,3583,3584,2024-07-11,2024-07-12,0.226495,0.22651,2024-07-11T18:00:00+03:00,calendar_assumed
KGS,2024-07-11,2024-07-11T18:30:00+03:00,3583,3584,2024-07-11,2024-07-12,1.02768,1.03139,2024-07-11T18:00:00+03:00,calendar_assumed
KZT,2024-07-11,2024-07-11T18:30:00+03:00,3584,3585,2024-07-11,2024-07-12,0.182738,0.183891,2024-07-11T18:00:00+03:00,calendar_assumed
TJS,2024-07-11,2024-07-11T18:30:00+03:00,3583,3584,2024-07-11,2024-07-12,8.24257,8.2497,2024-07-11T18:00:00+03:00,calendar_assumed
UZS,2024-07-11,2024-07-11T18:30:00+03:00,3583,3584,2024-07-11,2024-07-12,0.00695605,0.006965000000000001,2024-07-11T18:00:00+03:00,calendar_assumed
AMD,2024-07-12,2024-07-12T18:30:00+03:00,3584,3585,2024-07-12,2024-07-13,0.22651,0.226141,2024-07-12T18:00:00+03:00,calendar_assumed
KGS,2024-07-12,2024-07-12T18:30:00+03:00,3584,3585,2024-07-12,2024-07-13,1.03139,1.02864,2024-07-12T18:00:00+03:00,calendar_assumed
KZT,2024-07-12,2024-07-12T18:30:00+03:00,3585,3586,2024-07-12,2024-07-13,0.183891,0.18501,2024-07-12T18:00:00+03:00,calendar_assumed
TJS,2024-07-12,2024-07-12T18:30:00+03:00,3584,3585,2024-07-12,2024-07-13,8.2497,8.23141,2024-07-12T18:00:00+03:00,calendar_assumed
UZS,2024-07-12,2024-07-12T18:30:00+03:00,3584,3585,2024-07-12,2024-07-13,0.006965000000000001,0.00693343,2024-07-12T18:00:00+03:00,calendar_assumed
AMD,2024-07-15,2024-07-15T18:30:00+03:00,3585,3586,2024-07-13,2024-07-16,0.226141,0.226419,2024-07-15T18:00:00+03:00,calendar_assumed
KGS,2024-07-15,2024-07-15T18:30:00+03:00,3585,3586,2024-07-13,2024-07-16,1.02864,1.0294,2024-07-15T18:00:00+03:00,calendar_assumed
KZT,2024-07-15,2024-07-15T18:30:00+03:00,3586,3587,2024-07-13,2024-07-16,0.18501,0.184847,2024-07-15T18:00:00+03:00,calendar_assumed
TJS,2024-07-15,2024-07-15T18:30:00+03:00,3585,3586,2024-07-13,2024-07-16,8.23141,8.23751,2024-07-15T18:00:00+03:00,calendar_assumed
UZS,2024-07-15,2024-07-15T18:30:00+03:00,3585,3586,2024-07-13,2024-07-16,0.00693343,0.0069494100000000005,2024-07-15T18:00:00+03:00,calendar_assumed
AMD,2024-07-16,2024-07-16T18:30:00+03:00,3586,3587,2024-07-16,2024-07-17,0.226419,0.22755,2024-07-16T18:00:00+03:00,calendar_assumed
KGS,2024-07-16,2024-07-16T18:30:00+03:00,3586,3587,2024-07-16,2024-07-17,1.0294,1.03578,2024-07-16T18:00:00+03:00,calendar_assumed
KZT,2024-07-16,2024-07-16T18:30:00+03:00,3587,3588,2024-07-16,2024-07-17,0.184847,0.186845,2024-07-16T18:00:00+03:00,calendar_assumed
TJS,2024-07-16,2024-07-16T18:30:00+03:00,3586,3587,2024-07-16,2024-07-17,8.23751,8.27125,2024-07-16T18:00:00+03:00,calendar_assumed
UZS,2024-07-16,2024-07-16T18:30:00+03:00,3586,3587,2024-07-16,2024-07-17,0.0069494100000000005,0.0070022999999999995,2024-07-16T18:00:00+03:00,calendar_assumed
AMD,2024-07-17,2024-07-17T18:30:00+03:00,3587,3588,2024-07-17,2024-07-18,0.22755,0.22689399999999998,2024-07-17T18:00:00+03:00,calendar_assumed
KGS,2024-07-17,2024-07-17T18:30:00+03:00,3587,3588,2024-07-17,2024-07-18,1.03578,1.03683,2024-07-17T18:00:00+03:00,calendar_assumed
KZT,2024-07-17,2024-07-17T18:30:00+03:00,3588,3589,2024-07-17,2024-07-18,0.186845,0.185595,2024-07-17T18:00:00+03:00,calendar_assumed
TJS,2024-07-17,2024-07-17T18:30:00+03:00,3587,3588,2024-07-17,2024-07-18,8.27125,8.26194,2024-07-17T18:00:00+03:00,calendar_assumed
UZS,2024-07-17,2024-07-17T18:30:00+03:00,3587,3588,2024-07-17,2024-07-18,0.0070022999999999995,0.00699881,2024-07-17T18:00:00+03:00,calendar_assumed
AMD,2024-07-18,2024-07-18T18:30:00+03:00,3588,3589,2024-07-18,2024-07-19,0.22689399999999998,0.22648900000000002,2024-07-18T18:00:00+03:00,calendar_assumed
KGS,2024-07-18,2024-07-18T18:30:00+03:00,3588,3589,2024-07-18,2024-07-19,1.03683,1.0362399999999998,2024-07-18T18:00:00+03:00,calendar_assumed
KZT,2024-07-18,2024-07-18T18:30:00+03:00,3589,3590,2024-07-18,2024-07-19,0.185595,0.18506699999999998,2024-07-18T18:00:00+03:00,calendar_assumed
TJS,2024-07-18,2024-07-18T18:30:00+03:00,3588,3589,2024-07-18,2024-07-19,8.26194,8.24455,2024-07-18T18:00:00+03:00,calendar_assumed
UZS,2024-07-18,2024-07-18T18:30:00+03:00,3588,3589,2024-07-18,2024-07-19,0.00699881,0.006980920000000001,2024-07-18T18:00:00+03:00,calendar_assumed
AMD,2024-07-19,2024-07-19T18:30:00+03:00,3589,3590,2024-07-19,2024-07-20,0.22648900000000002,0.226641,2024-07-19T18:00:00+03:00,calendar_assumed
KGS,2024-07-19,2024-07-19T18:30:00+03:00,3589,3590,2024-07-19,2024-07-20,1.0362399999999998,1.0399100000000001,2024-07-19T18:00:00+03:00,calendar_assumed
KZT,2024-07-19,2024-07-19T18:30:00+03:00,3590,3591,2024-07-19,2024-07-20,0.18506699999999998,0.184518,2024-07-19T18:00:00+03:00,calendar_assumed
TJS,2024-07-19,2024-07-19T18:30:00+03:00,3589,3590,2024-07-19,2024-07-20,8.24455,8.25818,2024-07-19T18:00:00+03:00,calendar_assumed
UZS,2024-07-19,2024-07-19T18:30:00+03:00,3589,3590,2024-07-19,2024-07-20,0.006980920000000001,0.006985160000000001,2024-07-19T18:00:00+03:00,calendar_assumed
AMD,2024-07-22,2024-07-22T18:30:00+03:00,3590,3591,2024-07-20,2024-07-23,0.226641,0.226384,2024-07-22T18:00:00+03:00,calendar_assumed
KGS,2024-07-22,2024-07-22T18:30:00+03:00,3590,3591,2024-07-20,2024-07-23,1.0399100000000001,1.03759,2024-07-22T18:00:00+03:00,calendar_assumed
KZT,2024-07-22,2024-07-22T18:30:00+03:00,3591,3592,2024-07-20,2024-07-23,0.184518,0.183419,2024-07-22T18:00:00+03:00,calendar_assumed
TJS,2024-07-22,2024-07-22T18:30:00+03:00,3590,3591,2024-07-20,2024-07-23,8.25818,8.23364,2024-07-22T18:00:00+03:00,calendar_assumed
UZS,2024-07-22,2024-07-22T18:30:00+03:00,3590,3591,2024-07-20,2024-07-23,0.006985160000000001,0.006961159999999999,2024-07-22T18:00:00+03:00,calendar_assumed
AMD,2024-07-23,2024-07-23T18:30:00+03:00,3591,3592,2024-07-23,2024-07-24,0.226384,0.22505,2024-07-23T18:00:00+03:00,calendar_assumed
KGS,2024-07-23,2024-07-23T18:30:00+03:00,3591,3592,2024-07-23,2024-07-24,1.03759,1.03476,2024-07-23T18:00:00+03:00,calendar_assumed
KZT,2024-07-23,2024-07-23T18:30:00+03:00,3592,3593,2024-07-23,2024-07-24,0.183419,0.184506,2024-07-23T18:00:00+03:00,calendar_assumed
TJS,2024-07-23,2024-07-23T18:30:00+03:00,3591,3592,2024-07-23,2024-07-24,8.23364,8.1864,2024-07-23T18:00:00+03:00,calendar_assumed
UZS,2024-07-23,2024-07-23T18:30:00+03:00,3591,3592,2024-07-23,2024-07-24,0.006961159999999999,0.00693232,2024-07-23T18:00:00+03:00,calendar_assumed
AMD,2024-07-24,2024-07-24T18:30:00+03:00,3592,3593,2024-07-24,2024-07-25,0.22505,0.22284400000000001,2024-07-24T18:00:00+03:00,calendar_assumed
KGS,2024-07-24,2024-07-24T18:30:00+03:00,3592,3593,2024-07-24,2024-07-25,1.03476,1.02758,2024-07-24T18:00:00+03:00,calendar_assumed
KZT,2024-07-24,2024-07-24T18:30:00+03:00,3593,3594,2024-07-24,2024-07-25,0.184506,0.183129,2024-07-24T18:00:00+03:00,calendar_assumed
TJS,2024-07-24,2024-07-24T18:30:00+03:00,3592,3593,2024-07-24,2024-07-25,8.1864,8.1203,2024-07-24T18:00:00+03:00,calendar_assumed
UZS,2024-07-24,2024-07-24T18:30:00+03:00,3592,3593,2024-07-24,2024-07-25,0.00693232,0.006877639999999999,2024-07-24T18:00:00+03:00,calendar_assumed
AMD,2024-07-25,2024-07-25T18:30:00+03:00,3593,3594,2024-07-25,2024-07-26,0.22284400000000001,0.22019100000000003,2024-07-25T18:00:00+03:00,calendar_assumed
KGS,2024-07-25,2024-07-25T18:30:00+03:00,3593,3594,2024-07-25,2024-07-26,1.02758,1.01437,2024-07-25T18:00:00+03:00,calendar_assumed
KZT,2024-07-25,2024-07-25T18:30:00+03:00,3594,3595,2024-07-25,2024-07-26,0.183129,0.18015599999999998,2024-07-25T18:00:00+03:00,calendar_assumed
TJS,2024-07-25,2024-07-25T18:30:00+03:00,3593,3594,2024-07-25,2024-07-26,8.1203,8.01332,2024-07-25T18:00:00+03:00,calendar_assumed
UZS,2024-07-25,2024-07-25T18:30:00+03:00,3593,3594,2024-07-25,2024-07-26,0.006877639999999999,0.00676513,2024-07-25T18:00:00+03:00,calendar_assumed
AMD,2024-07-26,2024-07-26T18:30:00+03:00,3594,3595,2024-07-26,2024-07-27,0.22019100000000003,0.220301,2024-07-26T18:00:00+03:00,calendar_assumed
KGS,2024-07-26,2024-07-26T18:30:00+03:00,3594,3595,2024-07-26,2024-07-27,1.01437,1.01814,2024-07-26T18:00:00+03:00,calendar_assumed
KZT,2024-07-26,2024-07-26T18:30:00+03:00,3595,3596,2024-07-26,2024-07-27,0.18015599999999998,0.18024300000000001,2024-07-26T18:00:00+03:00,calendar_assumed
TJS,2024-07-26,2024-07-26T18:30:00+03:00,3594,3595,2024-07-26,2024-07-27,8.01332,8.05393,2024-07-26T18:00:00+03:00,calendar_assumed
UZS,2024-07-26,2024-07-26T18:30:00+03:00,3594,3595,2024-07-26,2024-07-27,0.00676513,0.0067726,2024-07-26T18:00:00+03:00,calendar_assumed
AMD,2024-07-29,2024-07-29T18:30:00+03:00,3595,3596,2024-07-27,2024-07-30,0.220301,0.22328199999999998,2024-07-29T18:00:00+03:00,calendar_assumed
KGS,2024-07-29,2024-07-29T18:30:00+03:00,3595,3596,2024-07-27,2024-07-30,1.01814,1.03005,2024-07-29T18:00:00+03:00,calendar_assumed
KZT,2024-07-29,2024-07-29T18:30:00+03:00,3596,3597,2024-07-27,2024-07-30,0.18024300000000001,0.182287,2024-07-29T18:00:00+03:00,calendar_assumed
TJS,2024-07-29,2024-07-29T18:30:00+03:00,3595,3596,2024-07-27,2024-07-30,8.05393,8.13162,2024-07-29T18:00:00+03:00,calendar_assumed
UZS,2024-07-29,2024-07-29T18:30:00+03:00,3595,3596,2024-07-27,2024-07-30,0.0067726,0.00686957,2024-07-29T18:00:00+03:00,calendar_assumed
AMD,2024-07-30,2024-07-30T18:30:00+03:00,3596,3597,2024-07-30,2024-07-31,0.22328199999999998,0.222282,2024-07-30T18:00:00+03:00,calendar_assumed
KGS,2024-07-30,2024-07-30T18:30:00+03:00,3596,3597,2024-07-30,2024-07-31,1.03005,1.02737,2024-07-30T18:00:00+03:00,calendar_assumed
KZT,2024-07-30,2024-07-30T18:30:00+03:00,3597,3598,2024-07-30,2024-07-31,0.182287,0.182404,2024-07-30T18:00:00+03:00,calendar_assumed
TJS,2024-07-30,2024-07-30T18:30:00+03:00,3596,3597,2024-07-30,2024-07-31,8.13162,8.12602,2024-07-30T18:00:00+03:00,calendar_assumed
UZS,2024-07-30,2024-07-30T18:30:00+03:00,3596,3597,2024-07-30,2024-07-31,0.00686957,0.006865550000000001,2024-07-30T18:00:00+03:00,calendar_assumed
AMD,2024-07-31,2024-07-31T18:30:00+03:00,3597,3598,2024-07-31,2024-08-01,0.222282,0.22187300000000001,2024-07-31T18:00:00+03:00,calendar_assumed
KGS,2024-07-31,2024-07-31T18:30:00+03:00,3597,3598,2024-07-31,2024-08-01,1.02737,1.02474,2024-07-31T18:00:00+03:00,calendar_assumed
KZT,2024-07-31,2024-07-31T18:30:00+03:00,3598,3599,2024-07-31,2024-08-01,0.182404,0.181141,2024-07-31T18:00:00+03:00,calendar_assumed
TJS,2024-07-31,2024-07-31T18:30:00+03:00,3597,3598,2024-07-31,2024-08-01,8.12602,8.11722,2024-07-31T18:00:00+03:00,calendar_assumed
UZS,2024-07-31,2024-07-31T18:30:00+03:00,3597,3598,2024-07-31,2024-08-01,0.006865550000000001,0.00686618,2024-07-31T18:00:00+03:00,calendar_assumed
AMD,2024-08-01,2024-08-01T18:30:00+03:00,3598,3599,2024-08-01,2024-08-02,0.22187300000000001,0.221188,2024-08-01T18:00:00+03:00,calendar_assumed
KGS,2024-08-01,2024-08-01T18:30:00+03:00,3598,3599,2024-08-01,2024-08-02,1.02474,1.02087,2024-08-01T18:00:00+03:00,calendar_assumed
KZT,2024-08-01,2024-08-01T18:30:00+03:00,3599,3600,2024-08-01,2024-08-02,0.181141,0.180997,2024-08-01T18:00:00+03:00,calendar_assumed
TJS,2024-08-01,2024-08-01T18:30:00+03:00,3598,3599,2024-08-01,2024-08-02,8.11722,8.08651,2024-08-01T18:00:00+03:00,calendar_assumed
UZS,2024-08-01,2024-08-01T18:30:00+03:00,3598,3599,2024-08-01,2024-08-02,0.00686618,0.00683853,2024-08-01T18:00:00+03:00,calendar_assumed
AMD,2024-08-02,2024-08-02T18:30:00+03:00,3599,3600,2024-08-02,2024-08-03,0.221188,0.22096800000000003,2024-08-02T18:00:00+03:00,calendar_assumed
KGS,2024-08-02,2024-08-02T18:30:00+03:00,3599,3600,2024-08-02,2024-08-03,1.02087,1.0199,2024-08-02T18:00:00+03:00,calendar_assumed
KZT,2024-08-02,2024-08-02T18:30:00+03:00,3600,3601,2024-08-02,2024-08-03,0.180997,0.180536,2024-08-02T18:00:00+03:00,calendar_assumed
TJS,2024-08-02,2024-08-02T18:30:00+03:00,3599,3600,2024-08-02,2024-08-03,8.08651,8.08025,2024-08-02T18:00:00+03:00,calendar_assumed
UZS,2024-08-02,2024-08-02T18:30:00+03:00,3599,3600,2024-08-02,2024-08-03,0.00683853,0.00681537,2024-08-02T18:00:00+03:00,calendar_assumed
AMD,2024-08-05,2024-08-05T18:30:00+03:00,3600,3601,2024-08-03,2024-08-06,0.22096800000000003,0.21905999999999998,2024-08-05T18:00:00+03:00,calendar_assumed
KGS,2024-08-05,2024-08-05T18:30:00+03:00,3600,3601,2024-08-03,2024-08-06,1.0199,1.00526,2024-08-05T18:00:00+03:00,calendar_assumed
KZT,2024-08-05,2024-08-05T18:30:00+03:00,3601,3602,2024-08-03,2024-08-06,0.180536,0.178998,2024-08-05T18:00:00+03:00,calendar_assumed
TJS,2024-08-05,2024-08-05T18:30:00+03:00,3600,3601,2024-08-03,2024-08-06,8.08025,8.01206,2024-08-05T18:00:00+03:00,calendar_assumed
UZS,2024-08-05,2024-08-05T18:30:00+03:00,3600,3601,2024-08-03,2024-08-06,0.00681537,0.00675155,2024-08-05T18:00:00+03:00,calendar_assumed
AMD,2024-08-06,2024-08-06T18:30:00+03:00,3601,3602,2024-08-06,2024-08-07,0.21905999999999998,0.219378,2024-08-06T18:00:00+03:00,calendar_assumed
KGS,2024-08-06,2024-08-06T18:30:00+03:00,3601,3602,2024-08-06,2024-08-07,1.00526,1.00685,2024-08-06T18:00:00+03:00,calendar_assumed
KZT,2024-08-06,2024-08-06T18:30:00+03:00,3602,3603,2024-08-06,2024-08-07,0.178998,0.178486,2024-08-06T18:00:00+03:00,calendar_assumed
TJS,2024-08-06,2024-08-06T18:30:00+03:00,3601,3602,2024-08-06,2024-08-07,8.01206,8.0344,2024-08-06T18:00:00+03:00,calendar_assumed
UZS,2024-08-06,2024-08-06T18:30:00+03:00,3601,3602,2024-08-06,2024-08-07,0.00675155,0.00676186,2024-08-06T18:00:00+03:00,calendar_assumed
AMD,2024-08-07,2024-08-07T18:30:00+03:00,3602,3603,2024-08-07,2024-08-08,0.219378,0.22168600000000002,2024-08-07T18:00:00+03:00,calendar_assumed
KGS,2024-08-07,2024-08-07T18:30:00+03:00,3602,3603,2024-08-07,2024-08-08,1.00685,1.01436,2024-08-07T18:00:00+03:00,calendar_assumed
KZT,2024-08-07,2024-08-07T18:30:00+03:00,3603,3604,2024-08-07,2024-08-08,0.178486,0.179296,2024-08-07T18:00:00+03:00,calendar_assumed
TJS,2024-08-07,2024-08-07T18:30:00+03:00,3602,3603,2024-08-07,2024-08-08,8.0344,8.114709999999999,2024-08-07T18:00:00+03:00,calendar_assumed
UZS,2024-08-07,2024-08-07T18:30:00+03:00,3602,3603,2024-08-07,2024-08-08,0.00676186,0.00681313,2024-08-07T18:00:00+03:00,calendar_assumed
AMD,2024-08-08,2024-08-08T18:30:00+03:00,3603,3604,2024-08-08,2024-08-09,0.22168600000000002,0.22281700000000002,2024-08-08T18:00:00+03:00,calendar_assumed
KGS,2024-08-08,2024-08-08T18:30:00+03:00,3603,3604,2024-08-08,2024-08-09,1.01436,1.01654,2024-08-08T18:00:00+03:00,calendar_assumed
KZT,2024-08-08,2024-08-08T18:30:00+03:00,3604,3605,2024-08-08,2024-08-09,0.179296,0.181998,2024-08-08T18:00:00+03:00,calendar_assumed
TJS,2024-08-08,2024-08-08T18:30:00+03:00,3603,3604,2024-08-08,2024-08-09,8.114709999999999,8.17588,2024-08-08T18:00:00+03:00,calendar_assumed
UZS,2024-08-08,2024-08-08T18:30:00+03:00,3603,3604,2024-08-08,2024-08-09,0.00681313,0.00684826,2024-08-08T18:00:00+03:00,calendar_assumed
AMD,2024-08-09,2024-08-09T18:30:00+03:00,3604,3605,2024-08-09,2024-08-10,0.22281700000000002,0.22665500000000002,2024-08-09T18:00:00+03:00,calendar_assumed
KGS,2024-08-09,2024-08-09T18:30:00+03:00,3604,3605,2024-08-09,2024-08-10,1.01654,1.0303499999999999,2024-08-09T18:00:00+03:00,calendar_assumed
KZT,2024-08-09,2024-08-09T18:30:00+03:00,3605,3606,2024-08-09,2024-08-10,0.181998,0.18441500000000002,2024-08-09T18:00:00+03:00,calendar_assumed
TJS,2024-08-09,2024-08-09T18:30:00+03:00,3604,3605,2024-08-09,2024-08-10,8.17588,8.31046,2024-08-09T18:00:00+03:00,calendar_assumed
UZS,2024-08-09,2024-08-09T18:30:00+03:00,3604,3605,2024-08-09,2024-08-10,0.00684826,0.0069548000000000006,2024-08-09T18:00:00+03:00,calendar_assumed
AMD,2024-08-12,2024-08-12T18:30:00+03:00,3605,3606,2024-08-10,2024-08-13,0.22665500000000002,0.23166799999999999,2024-08-12T18:00:00+03:00,calendar_assumed
KGS,2024-08-12,2024-08-12T18:30:00+03:00,3605,3606,2024-08-10,2024-08-13,1.0303499999999999,1.05325,2024-08-12T18:00:00+03:00,calendar_assumed
KZT,2024-08-12,2024-08-12T18:30:00+03:00,3606,3607,2024-08-10,2024-08-13,0.18441500000000002,0.188553,2024-08-12T18:00:00+03:00,calendar_assumed
TJS,2024-08-12,2024-08-12T18:30:00+03:00,3605,3606,2024-08-10,2024-08-13,8.31046,8.492180000000001,2024-08-12T18:00:00+03:00,calendar_assumed
UZS,2024-08-12,2024-08-12T18:30:00+03:00,3605,3606,2024-08-10,2024-08-13,0.0069548000000000006,0.00711441,2024-08-12T18:00:00+03:00,calendar_assumed
AMD,2024-08-13,2024-08-13T18:30:00+03:00,3606,3607,2024-08-13,2024-08-14,0.23166799999999999,0.238431,2024-08-13T18:00:00+03:00,calendar_assumed
KGS,2024-08-13,2024-08-13T18:30:00+03:00,3606,3607,2024-08-13,2024-08-14,1.05325,1.08155,2024-08-13T18:00:00+03:00,calendar_assumed
KZT,2024-08-13,2024-08-13T18:30:00+03:00,3607,3608,2024-08-13,2024-08-14,0.188553,0.193431,2024-08-13T18:00:00+03:00,calendar_assumed
TJS,2024-08-13,2024-08-13T18:30:00+03:00,3606,3607,2024-08-13,2024-08-14,8.492180000000001,8.74589,2024-08-13T18:00:00+03:00,calendar_assumed
UZS,2024-08-13,2024-08-13T18:30:00+03:00,3606,3607,2024-08-13,2024-08-14,0.00711441,0.00733588,2024-08-13T18:00:00+03:00,calendar_assumed
AMD,2024-08-14,2024-08-14T18:30:00+03:00,3607,3608,2024-08-14,2024-08-15,0.238431,0.231722,2024-08-14T18:00:00+03:00,calendar_assumed
KGS,2024-08-14,2024-08-14T18:30:00+03:00,3607,3608,2024-08-14,2024-08-15,1.08155,1.05024,2024-08-14T18:00:00+03:00,calendar_assumed
KZT,2024-08-14,2024-08-14T18:30:00+03:00,3608,3609,2024-08-14,2024-08-15,0.193431,0.18773,2024-08-14T18:00:00+03:00,calendar_assumed
TJS,2024-08-14,2024-08-14T18:30:00+03:00,3607,3608,2024-08-14,2024-08-15,8.74589,8.459959999999999,2024-08-14T18:00:00+03:00,calendar_assumed
UZS,2024-08-14,2024-08-14T18:30:00+03:00,3607,3608,2024-08-14,2024-08-15,0.00733588,0.0071319999999999995,2024-08-14T18:00:00+03:00,calendar_assumed
AMD,2024-08-15,2024-08-15T18:30:00+03:00,3608,3609,2024-08-15,2024-08-16,0.231722,0.22870200000000002,2024-08-15T18:00:00+03:00,calendar_assumed
KGS,2024-08-15,2024-08-15T18:30:00+03:00,3608,3609,2024-08-15,2024-08-16,1.05024,1.03613,2024-08-15T18:00:00+03:00,calendar_assumed
KZT,2024-08-15,2024-08-15T18:30:00+03:00,3609,3610,2024-08-15,2024-08-16,0.18773,0.185057,2024-08-15T18:00:00+03:00,calendar_assumed
TJS,2024-08-15,2024-08-15T18:30:00+03:00,3608,3609,2024-08-15,2024-08-16,8.459959999999999,8.3328,2024-08-15T18:00:00+03:00,calendar_assumed
UZS,2024-08-15,2024-08-15T18:30:00+03:00,3608,3609,2024-08-15,2024-08-16,0.0071319999999999995,0.00703459,2024-08-15T18:00:00+03:00,calendar_assumed
AMD,2024-08-16,2024-08-16T18:30:00+03:00,3609,3610,2024-08-16,2024-08-17,0.22870200000000002,0.229069,2024-08-16T18:00:00+03:00,calendar_assumed
KGS,2024-08-16,2024-08-16T18:30:00+03:00,3609,3610,2024-08-16,2024-08-17,1.03613,1.03741,2024-08-16T18:00:00+03:00,calendar_assumed
KZT,2024-08-16,2024-08-16T18:30:00+03:00,3610,3611,2024-08-16,2024-08-17,0.185057,0.185775,2024-08-16T18:00:00+03:00,calendar_assumed
TJS,2024-08-16,2024-08-16T18:30:00+03:00,3609,3610,2024-08-16,2024-08-17,8.3328,8.34017,2024-08-16T18:00:00+03:00,calendar_assumed
UZS,2024-08-16,2024-08-16T18:30:00+03:00,3609,3610,2024-08-16,2024-08-17,0.00703459,0.0070281300000000005,2024-08-16T18:00:00+03:00,calendar_assumed
AMD,2024-08-19,2024-08-19T18:30:00+03:00,3610,3611,2024-08-17,2024-08-20,0.229069,0.230685,2024-08-19T18:00:00+03:00,calendar_assumed
KGS,2024-08-19,2024-08-19T18:30:00+03:00,3610,3611,2024-08-17,2024-08-20,1.03741,1.04484,2024-08-19T18:00:00+03:00,calendar_assumed
KZT,2024-08-19,2024-08-19T18:30:00+03:00,3611,3612,2024-08-17,2024-08-20,0.185775,0.186972,2024-08-19T18:00:00+03:00,calendar_assumed
TJS,2024-08-19,2024-08-19T18:30:00+03:00,3610,3611,2024-08-17,2024-08-20,8.34017,8.399890000000001,2024-08-19T18:00:00+03:00,calendar_assumed
UZS,2024-08-19,2024-08-19T18:30:00+03:00,3610,3611,2024-08-17,2024-08-20,0.0070281300000000005,0.0070740099999999995,2024-08-19T18:00:00+03:00,calendar_assumed
AMD,2024-08-20,2024-08-20T18:30:00+03:00,3611,3612,2024-08-20,2024-08-21,0.230685,0.233688,2024-08-20T18:00:00+03:00,calendar_assumed
KGS,2024-08-20,2024-08-20T18:30:00+03:00,3611,3612,2024-08-20,2024-08-21,1.04484,1.05862,2024-08-20T18:00:00+03:00,calendar_assumed
KZT,2024-08-20,2024-08-20T18:30:00+03:00,3612,3613,2024-08-20,2024-08-21,0.186972,0.18944400000000003,2024-08-20T18:00:00+03:00,calendar_assumed
TJS,2024-08-20,2024-08-20T18:30:00+03:00,3611,3612,2024-08-20,2024-08-21,8.399890000000001,8.501059999999999,2024-08-20T18:00:00+03:00,calendar_assumed
UZS,2024-08-20,2024-08-20T18:30:00+03:00,3611,3612,2024-08-20,2024-08-21,0.0070740099999999995,0.00717466,2024-08-20T18:00:00+03:00,calendar_assumed
AMD,2024-08-21,2024-08-21T18:30:00+03:00,3612,3613,2024-08-21,2024-08-22,0.233688,0.236086,2024-08-21T18:00:00+03:00,calendar_assumed
KGS,2024-08-21,2024-08-21T18:30:00+03:00,3612,3613,2024-08-21,2024-08-22,1.05862,1.0709899999999999,2024-08-21T18:00:00+03:00,calendar_assumed
KZT,2024-08-21,2024-08-21T18:30:00+03:00,3613,3614,2024-08-21,2024-08-22,0.18944400000000003,0.192291,2024-08-21T18:00:00+03:00,calendar_assumed
TJS,2024-08-21,2024-08-21T18:30:00+03:00,3612,3613,2024-08-21,2024-08-22,8.501059999999999,8.59402,2024-08-21T18:00:00+03:00,calendar_assumed
UZS,2024-08-21,2024-08-21T18:30:00+03:00,3612,3613,2024-08-21,2024-08-22,0.00717466,0.007262149999999999,2024-08-21T18:00:00+03:00,calendar_assumed
AMD,2024-08-22,2024-08-22T18:30:00+03:00,3613,3614,2024-08-22,2024-08-23,0.236086,0.235279,2024-08-22T18:00:00+03:00,calendar_assumed
KGS,2024-08-22,2024-08-22T18:30:00+03:00,3613,3614,2024-08-22,2024-08-23,1.0709899999999999,1.0677400000000001,2024-08-22T18:00:00+03:00,calendar_assumed
KZT,2024-08-22,2024-08-22T18:30:00+03:00,3614,3615,2024-08-22,2024-08-23,0.192291,0.19190300000000002,2024-08-22T18:00:00+03:00,calendar_assumed
TJS,2024-08-22,2024-08-22T18:30:00+03:00,3613,3614,2024-08-22,2024-08-23,8.59402,8.55775,2024-08-22T18:00:00+03:00,calendar_assumed
UZS,2024-08-22,2024-08-22T18:30:00+03:00,3613,3614,2024-08-22,2024-08-23,0.007262149999999999,0.0072193,2024-08-22T18:00:00+03:00,calendar_assumed
AMD,2024-08-23,2024-08-23T18:30:00+03:00,3614,3615,2024-08-23,2024-08-24,0.235279,0.23606100000000002,2024-08-23T18:00:00+03:00,calendar_assumed
KGS,2024-08-23,2024-08-23T18:30:00+03:00,3614,3615,2024-08-23,2024-08-24,1.0677400000000001,1.0733700000000002,2024-08-23T18:00:00+03:00,calendar_assumed
KZT,2024-08-23,2024-08-23T18:30:00+03:00,3615,3616,2024-08-23,2024-08-24,0.19190300000000002,0.191202,2024-08-23T18:00:00+03:00,calendar_assumed
