candidate,currency,n_signals,empty_complete_months,weekly_max,weekly_zero_share,calendar_gap_max
cny50_quarter_coarse_partial_urgent_cap2,TJS,183,0,2,0.08695652173913043,18
cny50_quarter_coarse_partial_urgent_cap2,UZS,179,0,2,0.10144927536231885,16
quarter_fine_full20_h5_urgent_cap2,AMD,176,0,2,0.11594202898550725,18
quarter_fine_full20_h5_urgent_cap2,KGS,173,0,2,0.13768115942028986,18
quarter_fine_full20_h5_urgent_cap2,KZT,174,0,2,0.10869565217391304,18
quarter_fine_full20_h5_urgent_cap2,TJS,177,0,2,0.13768115942028986,22
quarter_fine_full20_h5_urgent_cap2,UZS,173,0,2,0.15217391304347827,19
quarter_fine_full20_mean_urgent_cap2,AMD,176,0,2,0.10869565217391304,18
quarter_fine_full20_mean_urgent_cap2,KGS,174,0,2,0.13043478260869565,20
quarter_fine_full20_mean_urgent_cap2,KZT,173,0,2,0.11594202898550725,18
quarter_fine_full20_mean_urgent_cap2,TJS,178,0,2,0.11594202898550725,22
quarter_fine_full20_mean_urgent_cap2,UZS,175,0,2,0.13768115942028986,18
quarter_fine_partial_h5_urgent_cap2,AMD,182,0,2,0.13768115942028986,19
quarter_fine_partial_h5_urgent_cap2,KGS,178,0,2,0.13768115942028986,18
quarter_fine_partial_h5_urgent_cap2,KZT,181,0,2,0.13043478260869565,21
quarter_fine_partial_h5_urgent_cap2,TJS,179,0,2,0.13768115942028986,28
quarter_fine_partial_h5_urgent_cap2,UZS,177,0,2,0.12318840579710146,18
quarter_fine_partial_mean_urgent_cap2,AMD,180,0,2,0.13043478260869565,19
quarter_fine_partial_mean_urgent_cap2,KGS,179,0,2,0.13043478260869565,18
quarter_fine_partial_mean_urgent_cap2,KZT,177,0,2,0.13768115942028986,21
quarter_fine_partial_mean_urgent_cap2,TJS,179,0,2,0.13768115942028986,28
quarter_fine_partial_mean_urgent_cap2,UZS,178,0,2,0.12318840579710146,18
cny50_quarter_fine_partial_urgent_cap2,AMD,184,0,2,0.08695652173913043,17
cny50_quarter_fine_partial_urgent_cap2,KGS,186,0,2,0.08695652173913043,18
cny50_quarter_fine_partial_urgent_cap2,KZT,177,0,2,0.10144927536231885,17
cny50_quarter_fine_partial_urgent_cap2,TJS,185,0,2,0.08695652173913043,18
cny50_quarter_fine_partial_urgent_cap2,UZS,183,0,2,0.07971014492753623,14
month_direct_full20_h5_urgent_cap2,AMD,177,0,2,0.10869565217391304,15
month_direct_full20_h5_urgent_cap2,KGS,177,0,2,0.12318840579710146,21
month_direct_full20_h5_urgent_cap2,KZT,173,0,2,0.16666666666666666,23
month_direct_full20_h5_urgent_cap2,TJS,184,0,2,0.11594202898550725,18
month_direct_full20_h5_urgent_cap2,UZS,178,0,2,0.13768115942028986,18
cny50_month_direct_full20_urgent_cap2,AMD,185,0,2,0.08695652173913043,14
cny50_month_direct_full20_urgent_cap2,KGS,180,0,2,0.10869565217391304,14
cny50_month_direct_full20_urgent_cap2,KZT,182,0,2,0.08695652173913043,14
cny50_month_direct_full20_urgent_cap2,TJS,182,0,2,0.10144927536231885,14
cny50_month_direct_full20_urgent_cap2,UZS,182,0,2,0.10144927536231885,14
month_direct_mature5_h5_urgent_cap2,AMD,181,0,2,0.13768115942028986,19
month_direct_mature5_h5_urgent_cap2,KGS,186,0,2,0.11594202898550725,18
month_direct_mature5_h5_urgent_cap2,KZT,177,0,2,0.10869565217391304,23
month_direct_mature5_h5_urgent_cap2,TJS,183,0,2,0.12318840579710146,18
month_direct_mature5_h5_urgent_cap2,UZS,174,0,2,0.13043478260869565,18
cny50_month_direct_mature5_urgent_cap2,AMD,186,0,2,0.10144927536231885,14
cny50_month_direct_mature5_urgent_cap2,KGS,183,0,2,0.11594202898550725,14
cny50_month_direct_mature5_urgent_cap2,KZT,183,0,2,0.08695652173913043,15
cny50_month_direct_mature5_urgent_cap2,TJS,183,0,2,0.10869565217391304,14
cny50_month_direct_mature5_urgent_cap2,UZS,182,0,2,0.10869565217391304,14
month_coarse_full20_h5_urgent_cap2,AMD,183,0,2,0.10869565217391304,15
month_coarse_full20_h5_urgent_cap2,KGS,180,0,2,0.10869565217391304,24
month_coarse_full20_h5_urgent_cap2,KZT,177,0,2,0.12318840579710146,21
month_coarse_full20_h5_urgent_cap2,TJS,183,0,2,0.10869565217391304,24
month_coarse_full20_h5_urgent_cap2,UZS,180,0,2,0.11594202898550725,24
month_coarse_full20_mean_urgent_cap2,AMD,181,0,2,0.10869565217391304,17
month_coarse_full20_mean_urgent_cap2,KGS,179,0,2,0.12318840579710146,24
month_coarse_full20_mean_urgent_cap2,KZT,177,0,2,0.11594202898550725,20
month_coarse_full20_mean_urgent_cap2,TJS,184,0,2,0.10869565217391304,18
month_coarse_full20_mean_urgent_cap2,UZS,177,0,2,0.11594202898550725,24
cny50_month_coarse_full20_urgent_cap2,AMD,183,0,2,0.07971014492753623,14
cny50_month_coarse_full20_urgent_cap2,KGS,183,0,2,0.08695652173913043,15
cny50_month_coarse_full20_urgent_cap2,KZT,182,0,2,0.09420289855072464,15
cny50_month_coarse_full20_urgent_cap2,TJS,184,0,2,0.07971014492753623,14
cny50_month_coarse_full20_urgent_cap2,UZS,181,0,2,0.09420289855072464,20
month_coarse_partial_h5_urgent_cap2,AMD,181,0,2,0.10869565217391304,19
month_coarse_partial_h5_urgent_cap2,KGS,180,0,2,0.10869565217391304,18
month_coarse_partial_h5_urgent_cap2,KZT,178,0,2,0.10869565217391304,22
month_coarse_partial_h5_urgent_cap2,TJS,185,0,2,0.10869565217391304,22
month_coarse_partial_h5_urgent_cap2,UZS,180,0,2,0.12318840579710146,28
month_coarse_partial_mean_urgent_cap2,AMD,181,0,2,0.10869565217391304,19
month_coarse_partial_mean_urgent_cap2,KGS,181,0,2,0.10144927536231885,18
month_coarse_partial_mean_urgent_cap2,KZT,179,0,2,0.10144927536231885,22
month_coarse_partial_mean_urgent_cap2,TJS,186,0,2,0.09420289855072464,22
month_coarse_partial_mean_urgent_cap2,UZS,181,0,2,0.11594202898550725,28
cny50_month_coarse_partial_urgent_cap2,AMD,191,0,2,0.07971014492753623,14
cny50_month_coarse_partial_urgent_cap2,KGS,183,0,2,0.10144927536231885,18
cny50_month_coarse_partial_urgent_cap2,KZT,184,0,2,0.07971014492753623,15
cny50_month_coarse_partial_urgent_cap2,TJS,188,0,2,0.07971014492753623,18
cny50_month_coarse_partial_urgent_cap2,UZS,184,0,2,0.08695652173913043,18
month_fine_full20_h5_urgent_cap2,AMD,177,0,2,0.13043478260869565,19
month_fine_full20_h5_urgent_cap2,KGS,180,0,2,0.11594202898550725,18
month_fine_full20_h5_urgent_cap2,KZT,174,0,2,0.14492753623188406,29
month_fine_full20_h5_urgent_cap2,TJS,178,0,2,0.13768115942028986,22
month_fine_full20_h5_urgent_cap2,UZS,176,0,2,0.13768115942028986,18
month_fine_full20_mean_urgent_cap2,AMD,181,0,2,0.13043478260869565,18
month_fine_full20_mean_urgent_cap2,KGS,178,0,2,0.13043478260869565,20
month_fine_full20_mean_urgent_cap2,KZT,176,0,2,0.13768115942028986,25
month_fine_full20_mean_urgent_cap2,TJS,181,0,2,0.12318840579710146,18
month_fine_full20_mean_urgent_cap2,UZS,175,0,2,0.13043478260869565,18
cny50_month_fine_full20_urgent_cap2,AMD,189,0,2,0.06521739130434782,14
cny50_month_fine_full20_urgent_cap2,KGS,186,0,2,0.08695652173913043,15
cny50_month_fine_full20_urgent_cap2,KZT,177,0,2,0.10144927536231885,18
cny50_month_fine_full20_urgent_cap2,TJS,185,0,2,0.07246376811594203,16
cny50_month_fine_full20_urgent_cap2,UZS,180,0,2,0.07971014492753623,15
month_fine_partial_h5_urgent_cap2,AMD,177,0,2,0.14492753623188406,28
month_fine_partial_h5_urgent_cap2,KGS,180,0,2,0.16666666666666666,23
month_fine_partial_h5_urgent_cap2,KZT,175,0,2,0.11594202898550725,25
month_fine_partial_h5_urgent_cap2,TJS,175,0,2,0.16666666666666666,28
month_fine_partial_h5_urgent_cap2,UZS,181,0,2,0.12318840579710146,18
month_fine_partial_mean_urgent_cap2,AMD,176,0,2,0.15217391304347827,28
month_fine_partial_mean_urgent_cap2,KGS,181,0,2,0.13768115942028986,18
month_fine_partial_mean_urgent_cap2,KZT,177,0,2,0.12318840579710146,25
month_fine_partial_mean_urgent_cap2,TJS,177,0,2,0.13768115942028986,28
month_fine_partial_mean_urgent_cap2,UZS,182,0,2,0.11594202898550725,18
cny50_month_fine_partial_urgent_cap2,AMD,193,0,2,0.08695652173913043,17
cny50_month_fine_partial_urgent_cap2,KGS,190,0,2,0.07246376811594203,18
cny50_month_fine_partial_urgent_cap2,KZT,183,0,2,0.07971014492753623,18
cny50_month_fine_partial_urgent_cap2,TJS,187,0,2,0.08695652173913043,18
cny50_month_fine_partial_urgent_cap2,UZS,186,0,2,0.09420289855072464,18
